page_id,slug,corpus_role,tier_before,platform,tenant_host,source_url,jurisdiction,gov_id_before,tier_after_no_signals,fetched,gov_id_after,tier_after,changed,signals_used,country_after,state_after,ca_province_after
4069,brockton-2026-07-14-council-meeting,control,registry,escribe,pub-brockton.escribemeetings.com,https://pub-brockton.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=2fe2ca2a-c629-4498-baa4-dd1f2608234d&lang=English,"Brockton, MA",us:place:2509000,registry,True,us:place:2509000,registry,False,,us,MA,
3901,city-of-frostburg-md-2024-05-13-historic-district-commission-13-may-2024,control,registry,youtube,frostburgcity.civicweb.net,https://frostburgcity.civicweb.net/Portal/MeetingInformation.aspx?Id=4349,"Frostburg, MD",us:place:2430900,registry,True,us:place:2430900,registry,False,,us,MD,
2266,milliken-co-2025-03-26-board-of-trustees-meeting,control,registry,civicclerk,millikenco.portal.civicclerk.com,https://millikenco.portal.civicclerk.com/event/23/media,"Milliken, CO",us:place:0850480,registry,True,us:place:0850480,registry,False,,us,CO,
2409,jefferson-county-or-2025-02-12-board-of-commissioner-s-meeting,control,registry,granicus,jeffco.granicus.com,https://jeffco.granicus.com/player/clip/363?view_id=1,"Jefferson County, OR",us:county:41031,registry,True,us:county:41031,registry,False,,us,OR,
4163,town-of-wasaga-beach-on-2026-08-27-special-council-meeting,control,registry,escribe,pub-wasagabeach.escribemeetings.com,https://pub-wasagabeach.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=37f71aec-ac23-4a82-8c9b-1f665ef433c0&lang=English,"Wasaga Beach, ON",ca:csd:3543064,registry,True,ca:csd:3543064,registry,False,,ca,ON,ON
3124,mount-dora-fl-2026-08-24-august-24-2026-city-council-final-budget-workshop,control,registry,civicclerk,mountdorafl.portal.civicclerk.com,https://mountdorafl.portal.civicclerk.com/event/2355/media,"Mount Dora, FL",us:place:1247050,registry,True,us:place:1247050,registry,False,,us,FL,
2734,somerville-nj-2026-08-03-borough-council-meeting-august-3-2026,control,registry,youtube,www.somervillenj.org,https://www.somervillenj.org/meetings/borough-council-meeting-august-3-2026,"Somerville, NJ",us:place:3468460,registry,True,us:place:3468460,registry,False,,us,NJ,
4818,village-of-patchogue-ny-2026-08-18-village-of-patchogue-zoning-board-of-appeals,control,registry,youtube,www.youtube.com,https://www.youtube.com/watch?v=WmMP4285IPw,"Patchogue, NY",us:place:3656660,registry,True,us:place:3656660,registry,False,,us,NY,
841,healdsburg-ca-2026-03-10-planning-commission-workshop,control,registry,escribe,pub-healdsburg.escribemeetings.com,https://pub-healdsburg.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=155cc806-71b9-4c1c-bf0e-20a4b0260377&lang=English,"Healdsburg, CA",us:place:0633056,registry,True,us:place:0633056,registry,False,,us,CA,
3566,ridgewood-nj-2025-04-09-apr-09-2025-village-council-public-meeting,control,registry,swagit,ridgewoodnj.new.swagit.com,https://ridgewoodnj.new.swagit.com/videos/339661,"Ridgewood, NJ",us:place:3463000,registry,True,us:place:3463000,registry,False,,us,NJ,
147,closed-session-long-beach-ca-2026-08-04-aug-04-2026-city-council-special-meeting,control,registry,swagit,longbeachca.new.swagit.com,https://longbeachca.new.swagit.com/videos/395139,"Long Beach, CA",us:place:0643000,registry,True,us:place:0643000,registry,False,,us,CA,
371,nevada-legislature-2020-05-18-05-18-2020-interim-finance-committee-25383-room-41,control,registry,granicus,nvleg.granicus.com,https://nvleg.granicus.com/player/clip/13367?view_id=35,State of Nevada,us:state:32,registry,True,us:state:32,registry,False,,us,NV,
3780,town-of-blacksburg-2026-08-25-town-council-meeting,control,registry,granicus,blacksburg.granicus.com,https://blacksburg.granicus.com/MediaPlayer.php?clip_id=2858&view_id=2,"Blacksburg, VA",us:place:5107784,registry,True,us:place:5107784,registry,False,,us,VA,
3456,miami-2026-02-18-board-of-county-commission-meeting,control,registry,civicclerk,miamicoks.portal.civicclerk.com,https://miamicoks.portal.civicclerk.com/event/878/media,"Miami County, KS",us:county:20121,registry,True,us:county:20121,registry,False,,us,KS,
379,okeechobee-county-fl-2025-01-01-board-of-county-commissioners-regular-meeting,control,registry,granicus,okeechobee.granicus.com,https://okeechobee.granicus.com/player/clip/264,"Okeechobee County, FL",us:county:12093,registry,True,us:county:12093,registry,False,,us,FL,
1905,city-of-seguin-tx-2024-02-06-city-council-on-2024-02-06-5-30-pm-public-virtual,control,registry,granicus,cityofseguintx.granicus.com,https://cityofseguintx.granicus.com/player/clip/211?view_id=2,"Seguin, TX",us:place:4866644,registry,True,us:place:4866644,registry,False,,us,TX,
3063,indian-head-park-il-2026-06-12-village-of-indian-head-park-board-meeting-6-11-26,control,registry,youtube,indianheadpark-il.gov,https://indianheadpark-il.gov/AgendaCenter,"Indian Head Park, IL",us:place:1737257,registry,True,us:place:1737257,registry,False,,us,IL,
1564,nolensville-tn-2026-03-05-regular-meeting,control,registry,champds,play.champds.com,https://play.champds.com/nolensvilletn/event/894,"Nolensville, TN",us:place:4753460,registry,True,us:place:4753460,registry,False,,us,TN,
1356,forney-tx-2026-01-12-jan-12-2026-special-city-council,control,registry,swagit,forneytx.new.swagit.com,https://forneytx.new.swagit.com/videos/371796,"Forney, TX",us:place:4826604,registry,True,us:place:4826604,registry,False,,us,TX,
3564,jersey-village-tx-2026-08-18-aug-18-2026-city-council-meeting-august-26,control,registry,swagit,jerseyvillagetx.new.swagit.com,https://jerseyvillagetx.new.swagit.com/videos/396577,"Jersey Village, TX",us:place:4837612,registry,True,us:place:4837612,registry,False,,us,TX,
1217,westlake-tx-2022-08-08-aug-08-2022-town-council,control,registry,swagit,westlaketx.new.swagit.com,https://westlaketx.new.swagit.com/videos/178434,"Westlake, TX",us:place:4877620,registry,True,us:place:4877620,registry,False,,us,TX,
3539,portland-2026-05-18-city-council-meeting-may-18-2026,control,registry,civicclerk,portlandme.portal.civicclerk.com,https://portlandme.portal.civicclerk.com/event/8381/media,"Portland, ME",us:place:2360545,registry,True,us:place:2360545,registry,False,,us,ME,
5192,crest-hill-il-2022-01-04-01-03-21-crest-hill-city-council-meeting,control,registry,youtube,youtu.be,https://youtu.be/XACNHn0cYLY,"Crest Hill, IL",us:place:1717458,registry,True,us:place:1717458,registry,False,,us,IL,
1949,athens-oh-2025-10-20-oct-20-2025-city-council,control,registry,swagit,athensoh.new.swagit.com,https://athensoh.new.swagit.com/videos/358544,"Athens (city), OH",us:place:3902736,registry,True,us:place:3902736,registry,False,,us,OH,
2208,lacey-wa-2024-08-08-human-services-workgroup,control,registry,civicclerk,laceywa.portal.civicclerk.com,https://laceywa.portal.civicclerk.com/event/1065/media,"Lacey, WA",us:place:5336745,registry,True,us:place:5336745,registry,False,,us,WA,
1542,wasaga-beach-on-2023-09-02-special-emergency-council-meeting-02-sep-2023,control,registry,youtube,wasagabeach.civicweb.net,https://wasagabeach.civicweb.net/Portal/MeetingInformation.aspx?Id=822,"Wasaga Beach, ON",ca:csd:3543064,registry,True,ca:csd:3543064,registry,False,,ca,ON,ON
411,city-of-sarasota-legacy-business-pledge-of-public-2025-09-09-regular-city-commis,control,registry,granicus,sarasota.granicus.com,https://sarasota.granicus.com/player/clip/12842,"Sarasota, FL",us:place:1264175,registry,True,us:place:1264175,registry,False,,us,FL,
4870,loxahatchee-groves-fl-2026-08-26-08-26-2026-special-magistrate-hearing,control,registry,youtube,www.youtube.com,https://www.youtube.com/embed/qgcccyQVoh8?rel=0,"Loxahatchee Groves, FL",us:place:1241577,registry,True,us:place:1241577,registry,False,,us,FL,
4251,city-of-tustin-ca-2026-08-25-planning-commission-meeting,control,registry,granicus,tustin.granicus.com,https://tustin.granicus.com/MediaPlayer.php?clip_id=2951&view_id=2,"Tustin, CA",us:place:0680854,registry,True,us:place:0680854,registry,False,,us,CA,
564,lake-washington-school-district-wa-2024-03-25-mar-25-2024-march-25-2024-board-me,control,registry,swagit,lwsd.new.swagit.com,https://lwsd.new.swagit.com/videos/300785,"Lake Washington School District, WA",us:sd:5304230,registry,True,us:sd:5304230,registry,False,,us,WA,
5178,memphis-tn-2026-08-04-transportation-committee,control,registry,granicus,memphis.granicus.com,https://memphis.granicus.com/MediaPlayer.php?clip_id=10824&view_id=3,"Memphis, TN",us:place:4748000,registry,True,us:place:4748000,registry,False,,us,TN,
2658,city-of-portland-city-council-workshop,control,registry,granicus,portlandtx.granicus.com,https://portlandtx.granicus.com/player/clip/583,"Portland, TX",us:place:4858904,registry,True,us:place:4858904,registry,False,,us,TX,
4253,tyler-tx-2026-06-24-jun-24-2026-city-council,control,registry,swagit,tylertx.primegov.com,https://tylertx.primegov.com/Portal/Meeting?meetingTemplateId=3520,"Tyler, TX",us:place:4874144,registry,True,us:place:4874144,registry,False,,us,TX,
842,hermosa-beach-ca-2026-02-03-city-council,control,registry,escribe,pub-hermosabeach.escribemeetings.com,https://pub-hermosabeach.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=035265e6-cbc2-4980-a86b-f670890b1351&lang=English,"Hermosa Beach, CA",us:place:0633364,registry,True,us:place:0633364,registry,False,,us,CA,
2317,garfield-co-2024-11-14-board-of-county-commissioners-work-session,control,registry,escribe,pub-garfield.escribemeetings.com,https://pub-garfield.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=014de2b1-2e2d-4f9e-88ed-b40d14949e06&lang=English,"Garfield County, CO",us:county:08045,registry,True,us:county:08045,registry,False,,us,CO,
4883,city-of-fountain-inn-sc-2021-05-06-may-6-2021-budget-work-session,control,registry,youtube,www.youtube.com,https://www.youtube.com/watch?v=CeP30mT1730,"Fountain Inn, SC",us:place:4527070,registry,True,us:place:4527070,registry,False,,us,SC,
3337,2026-03-04-planning-zoning-commission-meeting,control,registry,hyland,connect.sussexcountyde.gov,https://connect.sussexcountyde.gov/OnBaseAgendaOnline/Meetings/ViewMeeting?doctype=1&id=300,"Sussex County, DE",us:county:10005,registry,True,us:county:10005,registry,False,,us,DE,
1825,derby-ks-2013-11-07-nov-07-2013-planning-commission,control,registry,swagit,derbyks.new.swagit.com,https://derbyks.new.swagit.com/videos/114585,"Derby, KS",us:place:2017800,registry,True,us:place:2017800,registry,False,,us,KS,
434,city-of-walnut-creek-2026-03-19-transportation-commission,control,registry,granicus,walnutcreek.granicus.com,https://walnutcreek.granicus.com/player/clip/5386?view_id=12,"Walnut Creek, CA",us:place:0683346,registry,True,us:place:0683346,registry,False,,us,CA,
1242,deschutes-county-or-2021-04-29-planning-commission-regular-meeting,control,registry,iqm2,deschutescountyor.iqm2.com,https://deschutescountyor.iqm2.com/Citizens/SplitView.aspx?Format=Agenda&MeetingID=2751&Mode=Video,"Deschutes County, OR",us:county:41017,registry,True,us:county:41017,registry,False,,us,OR,
4081,city-of-corner-brook-nl-2026-08-17-regular-meeting-fce139,control,registry,escribe,pub-cornerbrook.escribemeetings.com,https://pub-cornerbrook.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=f0dd7d13-6daf-49d6-af92-a118c101b1d9&lang=English,"Corner Brook, NL",ca:csd:1005018,registry,True,ca:csd:1005018,registry,False,,ca,NL,NL
203,san-diego-county-ca-2026-06-24-board-of-supervisors,control,registry,granicus,sdcounty.granicus.com,https://sdcounty.granicus.com/player/clip/3926?redirect=true&view_id=9,"San Diego County, CA",us:county:06073,registry,True,us:county:06073,registry,False,,us,CA,
1448,town-of-loxahatchee-groves-florida-meetings-2026-08-18-08-18-2026-town-council-w,control,registry,youtube,loxahatcheegroves-fl.municodemeetings.com,https://loxahatcheegroves-fl.municodemeetings.com/bc-towncouncil/page/town-council-workshop-meeting-38,"Loxahatchee Groves, FL",us:place:1241577,registry,True,us:place:1241577,registry,False,,us,FL,
1104,san-diego-ca-2016-06-21-city-council,control,registry,hyland,sandiego.hylandcloud.com,https://sandiego.hylandcloud.com/211agendaonlinecouncil/Meetings/ViewMeeting?doctype=1&id=1963,"San Diego, CA",us:place:0666000,registry,True,us:place:0666000,registry,False,,us,CA,
1188,montgomery-township-nj-2025-06-23-jun-23-2025-planning,control,registry,swagit,montgomerynj.new.swagit.com,https://montgomerynj.new.swagit.com/videos/346417,"Montgomery Township, NJ",us:cousub:3403547580,registry,True,us:cousub:3403547580,registry,False,,us,NJ,
4032,city-of-novato-ca-2026-08-25-city-council,control,registry,granicus,novato.granicus.com,https://novato.granicus.com/MediaPlayer.php?clip_id=2223&view_id=7,"Novato, CA",us:place:0652582,registry,True,us:place:0652582,registry,False,,us,CA,
599,princeton-tx-2026-05-19-may-19-2026-economic-development-corporation,control,registry,swagit,princetontx.new.swagit.com,https://princetontx.new.swagit.com/videos/388466,"Princeton, TX",us:place:4859576,registry,True,us:place:4859576,registry,False,,us,TX,
4865,city-of-san-clemente-ca-2026-08-25-arts-and-culture-committee-meeting-august-24,control,registry,youtube,www.youtube.com,https://www.youtube.com/watch?list=PL4oL7wx4Y4s7Id2wTXP3IdfvdipJuK4NX&v=vC9g4kK80gI,"San Clemente, CA",us:place:0665084,registry,True,us:place:0665084,registry,False,,us,CA,
1947,argyle-tx-2025-07-21-jul-21-2025-town-council,control,registry,swagit,argyletx.new.swagit.com,https://argyletx.new.swagit.com/videos/350316,"Argyle, TX",us:place:4803768,registry,True,us:place:4803768,registry,False,,us,TX,
944,arcata-city-ca-2024-06-12-city-council-special-meeting,control,registry,iqm2,arcataca.iqm2.com,https://arcataca.iqm2.com/Citizens/Detail_LegiFile.aspx?CssClass=&Frame=&ID=4453&MediaPosition=4567.470&MeetingID=3878,"Arcata, CA",us:place:0602476,registry,True,us:place:0602476,registry,False,,us,CA,
3795,montgomery-al-2026-08-31-mpd-media-briefing-8-27-26,control,registry,cablecast,capitalcityconnection.cablecast.tv,https://capitalcityconnection.cablecast.tv/show/1353,"Montgomery, AL",us:place:0151000,registry,False,us:place:0151000,registry,False,,,,
2808,city-of-inglewood-2018-02-07-district-4-town-hall-meeting-1-24-18,control,registry,youtube,youtu.be,https://youtu.be/YDAdXRbKfC0,"Inglewood, CA",us:place:0636546,registry,True,us:place:0636546,registry,False,,us,CA,
1068,salmon-id-2025-02-10-regular-council-meeting,control,registry,escribe,pub-salmonarm.escribemeetings.com,https://pub-salmonarm.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=1dccb6f2-12ce-4617-a46c-9c8a732db929&lang=English,"Salmon Arm, BC",ca:csd:5939032,registry,True,ca:csd:5939032,registry,False,,ca,BC,BC
3311,alameda-county-ca-2026-07-14-bos-view,control,registry,granicus,alamedacounty.granicus.com,https://alamedacounty.granicus.com/ViewPublisher.php?view_id=2,"Alameda County, CA",us:county:06001,registry,True,us:county:06001,registry,False,,us,CA,
4681,city-of-milton-wa-2026-08-18-city-council-meeting-8-17-26,control,registry,youtube,www.youtube.com,https://www.youtube.com/watch?v=qTEAwFfghTw,"Milton, WA",us:place:5346020,registry,True,us:place:5346020,registry,False,,us,WA,
1366,broomfield-co-2023-09-28-regular-meeting-of-the-city-council,control,registry,granicus,broomfield.granicus.com,https://broomfield.granicus.com/player/clip/1885?view_id=6,"Broomfield, CO",us:place:0809280,registry,True,us:place:0809280,registry,False,,us,CO,
1406,sullivan-county-ny-2021-08-19-county-legislature-regular-meeting,control,registry,iqm2,sullivancountyny.iqm2.com,https://sullivancountyny.iqm2.com/Citizens/Detail_LegiFile.aspx?CssClass=&Frame=&ID=3986&MediaPosition=&MeetingID=1840,"Sullivan County, NY",us:county:36105,registry,True,us:county:36105,registry,False,,us,NY,
4864,charlestown-in-2026-08-04-sanitary-sewer-board-meeting-july-13-2026,control,registry,youtube,youtu.be,https://youtu.be/xkCTubX4AS0,"Charlestown (city), IN",us:place:1812124,registry,True,us:place:1812124,registry,False,,us,IN,
590,plano-tx-2026-06-01-jun-01-2026-planning-and-zoning,control,registry,swagit,planotx.new.swagit.com,https://planotx.new.swagit.com/videos/389712,"Plano, TX",us:place:4858016,registry,True,us:place:4858016,registry,False,,us,TX,
2600,easton-2022-12-06-affordable-housing-board-meeting,control,registry,civicclerk,eastonmd.portal.civicclerk.com,https://eastonmd.portal.civicclerk.com/event/222/media,"Easton, MD",us:place:2424475,registry,True,us:place:2424475,registry,False,,us,MD,
4705,montgomery-county-public-schools-md-2021-02-08-feb-08-2021-board-of-education-cl,control,registry,swagit,mcpsmd.new.swagit.com,https://mcpsmd.new.swagit.com/videos/112640,"Montgomery County Public Schools, MD",us:sd:2400480,registry,True,us:sd:2400480,registry,False,,us,MD,
3720,san-antonio-tx-2026-08-20-aug-20-2026-sesi-n-de-zonificaci-n-y-uso-del-suelo-del,control,registry,swagit,sanantoniotx.new.swagit.com,https://sanantoniotx.new.swagit.com/videos/396895,"San Antonio, TX",us:place:4865000,registry,True,us:place:4865000,registry,False,,us,TX,
4726,county-of-humboldt-ca-2026-07-24-humboldt-county-behavioral-health-board-regular,control,registry,youtube,humalertca.gov,https://humalertca.gov/AgendaCenter,"Humboldt County, CA",us:county:06023,registry,True,us:county:06023,registry,False,,us,CA,
2864,brentwood-mo-2026-07-20-city-of-brentwood-board-of-aldermen-july-20-2026,control,registry,youtube,mo-brentwood4.civicplus.com,https://mo-brentwood4.civicplus.com/AgendaCenter,"Brentwood, MO",us:place:2908236,registry,True,us:place:2908236,registry,False,,us,MO,
2896,nashua-nh-planning-board-5-1-2025,control,registry,telvue,videoplayer.telvue.com,https://videoplayer.telvue.com/player/LGzST4YdA6GIkRCa0H5CwbVBptJRJ3XD/categories/871/media/950104,"Nashua, NH",us:place:3350260,registry,True,us:place:3350260,registry,False,,us,NH,
4991,willits-ca-2026-07-23-willits-city-council-meeting-7-22-2026,control,registry,youtube,www.youtube.com,https://www.youtube.com/watch?v=vo5HqpdsBNg,"Willits, CA",us:place:0685600,registry,True,us:place:0685600,registry,False,,us,CA,
2515,charleston-2025-11-17-city-council-meeting-2nd-meeting,control,registry,civicclerk,charlestonwv.portal.civicclerk.com,https://charlestonwv.portal.civicclerk.com/event/3394/media,"Charleston, WV",us:place:5414600,registry,True,us:place:5414600,registry,False,,us,WV,
4083,corona-ca-2026-08-25-library-board-of-trustees-5fa713,control,registry,escribe,pub-corona.escribemeetings.com,https://pub-corona.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=dc889306-9824-4d6d-a7c8-6c9ecc4dbb1d&lang=English,"Corona, CA",us:place:0616350,registry,True,us:place:0616350,registry,False,,us,CA,
41,city-of-jacksonville-florida-2026-08-03-neighborhoods-community-services-public,control,registry,granicus,jaxcityc.granicus.com,https://jaxcityc.granicus.com/player/clip/7447?redirect=true&view_id=1,"Jacksonville, FL",us:place:1235000,registry,True,us:place:1235000,registry,False,,us,FL,
3220,city-of-eustis-2022-09-22-regular-city-commission-22-sep-2022,control,registry,youtube,eustis.civicweb.net,https://eustis.civicweb.net/Portal/MeetingInformation.aspx?Id=356,"Eustis, FL",us:place:1221350,registry,True,us:place:1221350,registry,False,,us,FL,
3762,city-of-ann-arbor-mi-2026-08-18-ann-arbor-park-advisory-meeting-8-18-26,control,registry,youtube,a2gov.legistar.com,https://a2gov.legistar.com/MeetingDetail.aspx?G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&GID=55&LEGID=14230,"Ann Arbor, MI",us:place:2603000,registry,True,us:place:2603000,registry,False,,us,MI,
709,2021-12-01-parks-committee,control,registry,civicclerk,greenbaywi.portal.civicclerk.com,https://greenbaywi.portal.civicclerk.com/event/7801/media,"Green Bay (city), WI",us:place:5531000,registry,True,us:place:5531000,registry,False,,us,WI,
4079,town-of-cobourg-on-2026-08-26-summer-council,control,registry,escribe,pub-cobourg.escribemeetings.com,https://pub-cobourg.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=d08426e1-e2c7-4561-99f4-4ccdaa0c8215&lang=English,"Cobourg, ON",ca:csd:3514021,registry,True,ca:csd:3514021,registry,False,,ca,ON,ON
1060,kneehillcounty-2025-09-09-council-meeting,control,registry,escribe,pub-kneehillcounty.escribemeetings.com,https://pub-kneehillcounty.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=07be1720-938c-4e7e-aa78-ab9f04705a04&lang=English,"Kneehill County, AB",ca:csd:4805041,registry,True,ca:csd:4805041,registry,False,,ca,AB,AB
3094,fairview-park-oh-2026-06-01-fairview-park-city-council-meeting-legislative-june,control,registry,youtube,fairviewparkohio.gov,https://fairviewparkohio.gov/AgendaCenter,"Fairview Park, OH",us:place:3926446,registry,True,us:place:3926446,registry,False,,us,OH,
230,city-of-sebastopol-ca-2026-01-06-city-council-meeting-january-6-2026,control,registry,vimeo,www.cityofsebastopol.gov,https://www.cityofsebastopol.gov/events/city-council-meeting-january-6-2026,"Sebastopol, CA",us:place:0670770,registry,True,us:place:0670770,registry,False,,us,CA,
3521,edina-2026-06-24-june-23rd-2026-meeting-of-the-hopkins-school-board,control,registry,cablecast,edina-mn.cablecast.tv,https://edina-mn.cablecast.tv/show/3758,"Edina, MN",us:place:2718188,registry,False,us:place:2718188,registry,False,,,,
4009,city-of-mission-viejo-ca-2026-08-25-city-council-summary,control,registry,granicus,missionviejo.granicus.com,https://missionviejo.granicus.com/MediaPlayer.php?clip_id=2619&view_id=4,"Mission Viejo, CA",us:place:0648256,registry,True,us:place:0648256,registry,False,,us,CA,
2344,north-grenville-on-2020-01-15-special-meeting,control,registry,escribe,pub-northgrenville.escribemeetings.com,https://pub-northgrenville.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=2f540353-90b9-4d9c-a69b-3f48eb9e14d1&lang=English,"North Grenville, ON",ca:csd:3507065,registry,True,ca:csd:3507065,registry,False,,ca,ON,ON
4806,town-of-lake-cowichan-bc-2021-01-27-regular-board-wednesday-january-27-2021,control,registry,youtube,cvrdtest.primegov.com,https://cvrdtest.primegov.com/Portal/Meeting?meetingTemplateId=2008,"Lake Cowichan, BC",ca:csd:5919016,registry,True,ca:csd:5919016,registry,False,,ca,BC,BC
4896,brainerd-mn-2023-07-19-city-of-brainerd-planning-commission-7-19-2023,control,registry,youtube,www.youtube.com,https://www.youtube.com/watch?v=jcFF6kXFJI4,"Brainerd, MN",us:place:2707300,registry,True,us:place:2707300,registry,False,,us,MN,
4836,city-of-taylor-mi-2026-07-07-city-of-taylor-council-meeting-7-7-26,control,registry,youtube,www.youtube.com,https://www.youtube.com/watch?t=1238s&v=3SynsRILcW8,"Taylor, MI",us:place:2679000,registry,True,us:place:2679000,registry,False,,us,MI,
1739,elk-grove-ca-2023-04-05-regular-board-meeting,control,registry,civicclerk,cosumnescommunityservices.portal.civicclerk.com,https://cosumnescommunityservices.portal.civicclerk.com/event/396/media,"Elk Grove, CA",us:place:0622020,registry,True,us:place:0622020,registry,False,,us,CA,
4031,northern-bruce-peninsula-on-2026-07-27-council-27-jul-2026,control,registry,youtube,northernbrucepeninsula.civicweb.net,https://northernbrucepeninsula.civicweb.net/Portal/MeetingInformation.aspx?Id=1096,"Northern Bruce Peninsula, ON",ca:csd:3541069,registry,True,ca:csd:3541069,registry,False,,ca,ON,ON
3598,carson-2026-08-11-city-of-carson-ca-planning-commission-special-meeting-8-12-202,control,registry,cablecast,carsonca.cablecast.tv,https://carsonca.cablecast.tv/show/274,"Carson, CA",us:place:0611530,registry,False,us:place:0611530,registry,False,,,,
4150,southampton-2026-08-27-planning-board-public-hearing,control,registry,escribe,pub-southamptonny.escribemeetings.com,https://pub-southamptonny.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=24bf2364-7129-4efb-aa4c-b3d3e1e4fabd&lang=English,"Southampton (village), NY",us:place:3668462,registry,True,us:place:3668462,registry,False,,us,NY,
1874,sachse-tx-2022-01-18-jan-18-2022-workshop-city-council,control,registry,swagit,sachsetx.new.swagit.com,https://sachsetx.new.swagit.com/videos/01192022-801,"Sachse, TX",us:place:4864064,registry,True,us:place:4864064,registry,False,,us,TX,
1937,buena-vista-co-2026-02-17-board-of-county-commissioners-third-tuesday,control,registry,civicclerk,chaffeecoco.portal.civicclerk.com,https://chaffeecoco.portal.civicclerk.com/event/1689/media,"Chaffee County, CO",us:county:08015,registry,True,us:county:08015,registry,False,,us,CO,
65,city-of-napa-2026-02-19-planning-commission,control,registry,granicus,napacity.granicus.com,https://napacity.granicus.com/player/clip/3374?redirect=true&view_id=2,"Napa, CA",us:place:0650258,registry,True,us:place:0650258,registry,False,,us,CA,
962,coweta-county-ga-2020-02-11-trustees-of-the-salary-deferral-plan-and-matching-pl,control,registry,iqm2,cowetacountyga.iqm2.com,https://cowetacountyga.iqm2.com/Citizens/SplitView.aspx?Format=Agenda&MeetingID=1487&Mode=Video,"Coweta County, GA",us:county:13077,registry,True,us:county:13077,registry,False,,us,GA,
1765,lake-geneva-wi-2026-01-08-hillmoor-commission-meeting,control,registry,civicclerk,lakegenevawi.portal.civicclerk.com,https://lakegenevawi.portal.civicclerk.com/event/4774/media,"Lake Geneva, WI",us:place:5541450,registry,True,us:place:5541450,registry,False,,us,WI,
3495,city-of-kitchener-on-2026-05-05-heritage-kitchener-committee,control,registry,escribe,pub-kitchener.escribemeetings.com,https://pub-kitchener.escribemeetings.com/Meeting.aspx?Id=16dc9fa0-36b6-4ed0-b553-97523abc6e13&lang=English,"Kitchener, ON",ca:csd:3530013,registry,True,ca:csd:3530013,registry,False,,ca,ON,ON
2082,county-of-delaware-2025-07-16-county-council,control,registry,granicus,delcopa.granicus.com,https://delcopa.granicus.com/player/clip/641,"Delaware County, PA",us:county:42045,registry,True,us:county:42045,registry,False,,us,PA,
1820,conroe-tx-2012-07-31-jul-31-2012-special-city-council,control,registry,swagit,conroetx.new.swagit.com,https://conroetx.new.swagit.com/videos/66902,"Conroe, TX",us:place:4816432,registry,True,us:place:4816432,registry,False,,us,TX,
3507,city-of-bakersfield-ca-2026-08-26-city-council-meeting-515-fa6178,control,registry,escribe,pub-bakersfield.escribemeetings.com,https://pub-bakersfield.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=04f0586f-cb58-48ff-b65b-eb09f68975ce&lang=English,"Bakersfield, CA",us:place:0603526,registry,True,us:place:0603526,registry,False,,us,CA,
4313,winter-park-2026-05-05-planning-zoning-board-regular-meeting,control,registry,civicclerk,winterparkfl.portal.civicclerk.com,https://winterparkfl.portal.civicclerk.com/event/2725/media,"Winter Park, FL",us:place:1278300,registry,True,us:place:1278300,registry,False,,us,FL,
534,henrico-county-va-2026-01-27-jan-27-2026-board-of-supervisors,control,registry,swagit,henricocountyva.new.swagit.com,https://henricocountyva.new.swagit.com/videos/373305,"Henrico County, VA",us:county:51087,registry,True,us:county:51087,registry,False,,us,VA,
1174,hays-county-tx-2025-09-30-sep-30-2025-regular,control,registry,swagit,hayscountytx.new.swagit.com,https://hayscountytx.new.swagit.com/videos/356855,"Hays County, TX",us:county:48209,registry,True,us:county:48209,registry,False,,us,TX,
1236,snoqualmie-washington-meetings-public-safety-committee-meeting,control,registry,youtube,snoqualmie-wa.municodemeetings.com,https://snoqualmie-wa.municodemeetings.com/bc-ps/page/public-safety-committee-meeting-5,"Snoqualmie, WA",us:place:5365205,registry,True,us:place:5365205,registry,False,,us,WA,
1334,branchburg-2025-carols-by-candlelight,control,registry,granicus,branchburgnj.granicus.com,https://branchburgnj.granicus.com/player/clip/164,"Branchburg Township, NJ",us:cousub:3403507180,registry,True,us:cousub:3403507180,registry,False,,us,NJ,
5151,city-of-wichita-ks-2026-07-14-golf-board-of-governors-meeting-june-23-2026,control,registry,youtube,youtu.be,https://youtu.be/n87OueUUOnI,"Wichita, KS",us:place:2079000,registry,True,us:place:2079000,registry,False,,us,KS,
425,city-of-sunrise-fl-2021-09-09-city-commission-meeting,control,registry,granicus,sunrisefl.granicus.com,https://sunrisefl.granicus.com/player/clip/858?view_id=4,"Sunrise, FL",us:place:1269700,registry,True,us:place:1269700,registry,False,,us,FL,
