sgc_code,name,csd_type,province
4715061,Duck Lake No. 463,RM,SK
4715062,Duck Lake,T,SK
4715064,Prince Albert No. 461,RM,SK
4715066,Prince Albert,CY,SK
4715067,Birch Hills No. 460,RM,SK
4715068,Birch Hills,T,SK
4715070,Candle Lake,RV,SK
4715071,Kinistino No. 459,RM,SK
4715072,Weldon,VL,SK
4715074,Kinistino,T,SK
4715075,Lakeland No. 521,RM,SK
4715076,Christopher Lake,VL,SK
4715079,Garden River No. 490,RM,SK
4715085,Albertville,VL,SK
4715091,Weirdale,VL,SK
4715092,Meath Park,VL,SK
4715094,Buckland No. 491,RM,SK
4715098,Paddockwood,VL,SK
4715099,Paddockwood No. 520,RM,SK
4716002,Denholm,VL,SK
4716003,Ruddell,VL,SK
4716004,Maymont,VL,SK
4716005,Mayfield No. 406,RM,SK
4716008,Great Bend No. 405,RM,SK
4716009,Radisson,T,SK
4716011,Borden,VL,SK
4716013,Blaine Lake No. 434,RM,SK
4716014,Marcelin,VL,SK
4716016,Blaine Lake,T,SK
4716018,Redberry No. 435,RM,SK
4716019,Krydor,VL,SK
4716022,Hafford,T,SK
4716023,Douglas No. 436,RM,SK
4716024,Speers,VL,SK
4716026,Richard,VL,SK
4716027,North Battleford,CN,SK
4716028,North Battleford No. 437,RM,SK
4716029,North Battleford,CY,SK
4716033,Round Hill No. 467,RM,SK
4716038,Meeting Lake No. 466,RM,SK
4716041,Leask No. 464,RM,SK
4716042,Leask,VL,SK
4716043,Pebble Baye,RV,SK
4716044,Parkside,VL,SK
4716046,Shellbrook No. 493,RM,SK
4716047,Shellbrook,T,SK
4716051,Canwood No. 494,RM,SK
4716052,Canwood,VL,SK
4716054,Debden,VL,SK
4716056,Spiritwood No. 496,RM,SK
4716057,Shell Lake,VL,SK
4716058,Spiritwood,T,SK
4716059,Big Shell,RV,SK
4716060,Echo Bay,RV,SK
4716061,Leoville,VL,SK
4716062,Medstead No. 497,RM,SK
4716063,Medstead,VL,SK
4716072,Big River,T,SK
4716075,Big River No. 555,RM,SK
4716077,Chitek Lake,RV,SK
4717001,Meota No. 468,RM,SK
4717002,Cochin,RV,SK
4717004,Metinota,RV,SK
4717005,Aquadeo,RV,SK
4717006,Meota,VL,SK
4717008,Turtle River No. 469,RM,SK
4717011,Edam,VL,SK
4717013,Paynton No. 470,RM,SK
4717014,Paynton,VL,SK
4717017,Eldon No. 471,RM,SK
4717018,Maidstone,T,SK
4717019,Waseca,VL,SK
4717022,Wilton No. 472,RM,SK
4717024,Lashburn,T,SK
4717026,Marshall,T,SK
4717028,Britannia No. 502,RM,SK
4717029,Lloydminster (Part),CY,SK
4717032,Frenchman Butte No. 501,RM,SK
4717034,Paradise Hill,VL,SK
4717036,St. Walburg,T,SK
4717039,Mervin,VL,SK
4717041,Turtleford,T,SK
4717042,Kivimaa-Moonlight Bay,RV,SK
4717045,Mervin No. 499,RM,SK
4717047,Parkdale No. 498,RM,SK
4717048,Glaslyn,VL,SK
4717052,Meadow Lake,CY,SK
4717053,Greig Lake,RV,SK
4717054,Meadow Lake No. 588,RM,SK
4717055,Dorintosh,VL,SK
4717056,Loon Lake No. 561,RM,SK
4717057,Makwa,VL,SK
4717058,Loon Lake,VL,SK
4717062,Beaver River No. 622,RM,SK
4717066,Goodsoil,VL,SK
4717067,Pierceland,VL,SK
4718005,Cumberland House,NV,SK
4718012,Timber Bay,NH,SK
4718015,Weyakwin,NH,SK
4718021,Green Lake,NV,SK
4718023,Dore Lake,NH,SK
4718028,Cole Bay,NH,SK
4718030,Jans Bay,NH,SK
4718033,Beauval,NV,SK
4718041,La Ronge,T,SK
4718042,Air Ronge,NV,SK
4718049,Denare Beach,NV,SK
4718051,Creighton,T,SK
4718052,Flin Flon (Part),CY,SK
4718055,Pelican Narrows,NV,SK
4718058,Sandy Bay,NV,SK
4718065,Pinehouse,NV,SK
4718067,Île-à-la-Crosse,NV,SK
4718069,Patuanak,NH,SK
4718070,Buffalo Narrows,NV,SK
4718071,St. George's Hill,NH,SK
4718072,Michel Village,NH,SK
4718074,La Loche,NV,SK
4718075,Turnor Lake,NH,SK
4718089,Black Point,NH,SK
4718100,Stony Rapids,NH,SK
4801003,Cypress County,MD,AB
4801006,Medicine Hat,CY,AB
4801008,Forty Mile County No. 8,MD,AB
4801009,Foremost,VL,AB
4801014,Bow Island,T,AB
4801018,Redcliff,T,AB
4802001,Warner County No. 5,MD,AB
4802002,Coutts,VL,AB
4802004,Milk River,T,AB
4802006,Warner,VL,AB
4802008,Raymond,T,AB
4802009,Stirling,VL,AB
4802011,Lethbridge County,MD,AB
4802012,Lethbridge,CY,AB
4802013,Coalhurst,T,AB
4802014,Nobleford,T,AB
4802016,Barons,VL,AB
4802018,Picture Butte,T,AB
4802019,Coaldale,T,AB
4802021,Taber,MD,AB
4802022,Taber,T,AB
4802023,Barnwell,VL,AB
4802029,Vauxhall,T,AB
4802031,Newell County,MD,AB
4802034,Brooks,CY,AB
4802036,Duchess,VL,AB
4802038,Rosemary,VL,AB
4802039,Bassano,T,AB
4803001,Cardston County,MD,AB
4803002,Magrath,T,AB
4803003,Improvement District No. 4 Waterton,ID,AB
4803004,Cardston,T,AB
4803006,Glenwood,VL,AB
4803008,Hill Spring,VL,AB
4803011,Pincher Creek No. 9,MD,AB
4803014,Pincher Creek,T,AB
4803016,Cowley,VL,AB
4803018,Willow Creek No. 26,MD,AB
4803019,Fort Macleod,T,AB
4803022,Claresholm,T,AB
4803024,Stavely,T,AB
4803026,Nanton,T,AB
4804001,Acadia No. 34,MD,AB
4804006,Empress,VL,AB
4804011,Hanna,T,AB
4804014,Oyen,T,AB
4804019,Youngstown,VL,AB
4804021,Veteran,VL,AB
4804022,Consort,VL,AB
4805001,Vulcan County,MD,AB
4805002,Carmangay,VL,AB
4805004,Champion,VL,AB
4805006,Vulcan,T,AB
4805008,Lomond,VL,AB
4805009,Milo,VL,AB
4805011,Arrowwood,VL,AB
4805012,Wheatland County,MD,AB
4805018,Strathmore,T,AB
4805019,Hussar,VL,AB
4805021,Standard,VL,AB
4805022,Rockyford,VL,AB
4805026,Drumheller,T,AB
4805031,Starland County,MD,AB
4805034,Delia,VL,AB
4805036,Munson,VL,AB
4805038,Morrin,VL,AB
4805041,Kneehill County,MD,AB
4805042,Carbon,VL,AB
4805044,Acme,VL,AB
4805046,Linden,VL,AB
4805048,Three Hills,T,AB
4805049,Trochu,T,AB
4806001,Foothills County,MD,AB
4806006,High River,T,AB
4806008,Longview,VL,AB
4806009,Turner Valley,T,AB
4806011,Black Diamond,T,AB
4806012,Okotoks,T,AB
4806014,Rocky View County,MD,AB
4806016,Calgary,CY,AB
4806017,Chestermere,CY,AB
4806019,Cochrane,T,AB
4806021,Airdrie,CY,AB
4806022,Irricana,T,AB
4806024,Beiseker,VL,AB
4806026,Crossfield,T,AB
4806028,Mountain View County,MD,AB
4806029,Carstairs,T,AB
4806031,Cremona,VL,AB
4806032,Didsbury,T,AB
4806034,Olds,T,AB
4806036,Sundre,T,AB
4807001,Provost No. 52,MD,AB
4807002,Provost,T,AB
4807004,Czar,VL,AB
4807006,Hughenden,VL,AB
4807008,Amisk,VL,AB
4807011,Paintearth County No. 18,MD,AB
4807012,Coronation,T,AB
4807014,Castor,T,AB
4807016,Halkirk,VL,AB
4807019,Stettler County No. 6,MD,AB
4807021,Big Valley,VL,AB
4807026,Stettler,T,AB
4807027,White Sands,SV,AB
4807028,Rochon Sands,SV,AB
4807029,Donalda,VL,AB
4807031,Flagstaff County,MD,AB
4807032,Alliance,VL,AB
4807036,Forestburg,VL,AB
4807038,Heisler,VL,AB
4807039,Daysland,T,AB
4807042,Killam,T,AB
4807044,Sedgewick,T,AB
4807046,Lougheed,VL,AB
4807048,Hardisty,T,AB
4807049,Wainwright No. 61,MD,AB
4807051,Chauvin,VL,AB
4807052,Edgerton,VL,AB
4807054,Wainwright,T,AB
4807056,Irma,VL,AB
4808001,Red Deer County,MD,AB
4808002,Elnora,VL,AB
4808004,Delburne,VL,AB
4808005,Jarvis Bay,SV,AB
4808006,Bowden,T,AB
4808008,Innisfail,T,AB
4808009,Penhold,T,AB
4808011,Red Deer,CY,AB
4808012,Sylvan Lake,T,AB
4808013,Norglenwold,SV,AB
4808022,Lacombe County,MD,AB
4808023,Birchcliff,SV,AB
4808024,Eckville,T,AB
4808025,Half Moon Bay,SV,AB
4808026,Bentley,T,AB
4808027,Sunbreaker Cove,SV,AB
4808028,Gull Lake,SV,AB
4808029,Blackfalds,T,AB
4808031,Lacombe,CY,AB
4808032,Clive,VL,AB
4808034,Alix,VL,AB
4808038,Ponoka County,MD,AB
4808039,Ponoka,T,AB
4808042,Parkland Beach,SV,AB
4808044,Rimbey,T,AB
4809002,Clearwater County,MD,AB
4809005,Burnstick Lake,SV,AB
4809010,Caroline,VL,AB
4809015,Rocky Mountain House,T,AB
4810001,Camrose County,MD,AB
4810002,Bashaw,T,AB
4810003,Rosalind,VL,AB
4810006,Edberg,VL,AB
4810009,Bawlf,VL,AB
4810011,Camrose,CY,AB
4810012,Bittern Lake,VL,AB
4810014,Hay Lakes,VL,AB
4810016,Beaver County,MD,AB
4810018,Tofield,T,AB
4810019,Ryley,VL,AB
4810021,Holden,VL,AB
4810022,Viking,T,AB
4810026,Minburn County No. 27,MD,AB
4810028,Vegreville,T,AB
4810031,Innisfree,VL,AB
4810034,Mannville,VL,AB
4810036,Vermilion River County,MD,AB
4810038,Paradise Valley,VL,AB
4810039,Lloydminster (Part),CY,AB
4810041,Kitscoty,VL,AB
4810042,Vermilion,T,AB
4810044,Marwayne,VL,AB
4810048,Two Hills County No. 21,MD,AB
4810051,Myrnam,VL,AB
4810052,Two Hills,T,AB
4810058,Lamont County,MD,AB
4810059,Andrew,VL,AB
4810061,Mundare,T,AB
4810062,Chipman,VL,AB
4810064,Lamont,T,AB
4810066,Bruderheim,T,AB
4810068,Improvement District No. 13 Elk Island,ID,AB
4811001,Wetaskiwin County No. 10,MD,AB
4811002,Wetaskiwin,CY,AB
4811003,Argentia Beach,SV,AB
4811004,Grandview,SV,AB
4811005,Poplar Bay,SV,AB
4811006,Crystal Springs,SV,AB
4811007,Norris Beach,SV,AB
4811008,Ma-Me-O Beach,SV,AB
4811009,Silver Beach,SV,AB
4811011,Millet,T,AB
4811012,Leduc County,MD,AB
4811013,Beaumont,CY,AB
4811016,Leduc,CY,AB
4811018,Devon,T,AB
4811019,Calmar,T,AB
4811020,Sundance Beach,SV,AB
4811021,Thorsby,T,AB
4811022,Itaska Beach,SV,AB
4811023,Golden Days,SV,AB
4811024,Warburg,VL,AB
4811026,Breton,VL,AB
4811031,Drayton Valley,T,AB
4811032,Brazeau County,MD,AB
4811034,Parkland County,MD,AB
4811038,Seba Beach,SV,AB
4811039,Betula Beach,SV,AB
4811041,Point Alison,SV,AB
4811042,Lakeview,SV,AB
4811044,Kapasiwin,SV,AB
4811046,Spring Lake,VL,AB
4811048,Stony Plain,T,AB
4811049,Spruce Grove,CY,AB
4811052,Strathcona County,SM,AB
4811056,Fort Saskatchewan,CY,AB
4811059,Sturgeon County,MD,AB
4811061,Edmonton,CY,AB
4811062,St. Albert,CY,AB
4811064,Gibbons,T,AB
4811065,Redwater,T,AB
4811066,Bon Accord,T,AB
4811068,Morinville,T,AB
4811069,Legal,T,AB
4812002,Cold Lake,CY,AB
4812004,Bonnyville No. 87,MD,AB
4812009,Bonnyville,T,AB
4812011,Bonnyville Beach,SV,AB
4812012,Glendon,VL,AB
4812013,Pelican Narrows,SV,AB
4812014,St. Paul County No. 19,MD,AB
4812016,Elk Point,T,AB
4812018,St. Paul,T,AB
4812020,Horseshoe Bay,SV,AB
4812022,Smoky Lake County,MD,AB
4812024,Vilna,VL,AB
4812026,Waskatenau,VL,AB
4812029,Smoky Lake,T,AB
4812037,Lac la Biche County,SM,AB
4812038,Improvement District No. 349,ID,AB
4813001,Lac Ste. Anne County,MD,AB
4813002,Mayerthorpe,T,AB
4813003,Nakamun Park,SV,AB
4813005,Val Quentin,SV,AB
4813006,West Cove,SV,AB
4813007,Yellowstone,SV,AB
4813008,Ross Haven,SV,AB
4813009,Castle Island,SV,AB
4813010,Silver Sands,SV,AB
4813011,Sunset Point,SV,AB
4813012,Alberta Beach,VL,AB
4813013,Birch Cove,SV,AB
4813014,Onoway,T,AB
4813015,South View,SV,AB
4813016,Sandy Beach,SV,AB
4813017,Sunrise Beach,SV,AB
4813018,Barrhead County No. 11,MD,AB
4813019,Barrhead,T,AB
4813028,Westlock County,MD,AB
4813029,Woodlands County,MD,AB
4813030,Whitecourt,T,AB
4813031,Westlock,T,AB
4813032,Clyde,VL,AB
4813033,Larkspur,SV,AB
4813036,Thorhild County,MD,AB
4813044,Athabasca County,MD,AB
4813045,Mewatha Beach,SV,AB
4813046,Boyle,VL,AB
4813047,Sunset Beach,SV,AB
4813048,Athabasca,T,AB
4813049,Island Lake,SV,AB
4813051,Island Lake South,SV,AB
4813053,Bondiss,SV,AB
4813055,South Baptiste,SV,AB
4813057,West Baptiste,SV,AB
4813061,Whispering Hills,SV,AB
4814003,Yellowhead County,MD,AB
4814019,Hinton,T,AB
4814024,Edson,T,AB
4814028,Improvement District No. 25 Willmore Wilderness,ID,AB
4815007,Crowsnest Pass,SM,AB
4815013,Kananaskis,ID,AB
4815015,Bighorn No. 8,MD,AB
4815023,Canmore,T,AB
4815027,Ghost Lake,SV,AB
4815030,Waiparous,SV,AB
4815032,Improvement District No. 9 Banff,ID,AB
4815033,Jasper,SM,AB
4815035,Banff,T,AB
4815037,Improvement District No. 12 Jasper Park,ID,AB
4815045,Ranchland No. 66,MD,AB
4816037,Wood Buffalo,SM,AB
4816051,Improvement District No. 24 Wood Buffalo,ID,AB
4817021,High Prairie,T,AB
4817024,Swan Hills,T,AB
4817026,Northern Sunrise County,MD,AB
4817027,Big Lakes County,MD,AB
4817029,Slave Lake,T,AB
4817031,Opportunity No. 17,MD,AB
4817033,Lesser Slave River No. 124,MD,AB
4817039,Nampa,VL,AB
4817062,Clear Hills,MD,AB
4817064,Hines Creek,VL,AB
4817076,Northern Lights County,MD,AB
4817078,Manning,T,AB
4817093,High Level,T,AB
4817095,Mackenzie County,SM,AB
4817097,Rainbow Lake,T,AB
4818002,Fox Creek,T,AB
4818015,Greenview No. 16,MD,AB
4818018,Valleyview,T,AB
4819006,Grande Prairie County No. 1,MD,AB
4819008,Hythe,VL,AB
4819009,Beaverlodge,T,AB
4819011,Wembley,T,AB
4819012,Grande Prairie,CY,AB
4819014,Sexsmith,T,AB
4819038,Peace River,T,AB
4819041,Smoky River No. 130,MD,AB
4819042,McLennan,T,AB
4819044,Donnelly,VL,AB
4819046,Falher,T,AB
4819048,Girouxville,VL,AB
4819049,Birch Hills County,MD,AB
4819054,Spirit River No. 133,MD,AB
4819056,Rycroft,VL,AB
4819058,Spirit River,T,AB
4819059,Saddle Hills County,MD,AB
4819066,Fairview No. 136,MD,AB
4819068,Fairview,T,AB
4819071,Peace No. 135,MD,AB
4819072,Berwyn,VL,AB
4819074,Grimshaw,T,AB
5901003,Elkford,DM,BC
5901006,Sparwood,DM,BC
5901012,Fernie,CY,BC
5901022,Cranbrook,CY,BC
5901028,Kimberley,CY,BC
5901039,Invermere,DM,BC
5901040,Radium Hot Springs,VL,BC
5901043,Canal Flats,VL,BC
5903004,Creston,T,BC
5903011,Salmo,VL,BC
5903015,Nelson,CY,BC
5903019,Slocan,VL,BC
5903023,Kaslo,VL,BC
5903027,Silverton,VL,BC
5903032,New Denver,VL,BC
5903045,Castlegar,CY,BC
5903050,Nakusp,VL,BC
5905005,Fruitvale,VL,BC
5905009,Montrose,VL,BC
5905014,Trail,CY,BC
5905018,Warfield,VL,BC
5905023,Rossland,CY,BC
5905032,Grand Forks,CY,BC
5905037,Midway,VL,BC
5905042,Greenwood,CY,BC
5907005,Osoyoos,T,BC
5907009,Keremeos,VL,BC
5907014,Oliver,T,BC
5907024,Princeton,T,BC
5907035,Summerland,DM,BC
5907041,Penticton,CY,BC
5909009,Hope,DM,BC
5909020,Chilliwack,CY,BC
5909027,Harrison Hot Springs,VL,BC
5909032,Kent,DM,BC
5909052,Abbotsford,CY,BC
5909056,Mission,DM,BC
5915001,Langley,DM,BC
5915002,Langley,CY,BC
5915004,Surrey,CY,BC
5915007,White Rock,CY,BC
5915011,Delta,CY,BC
5915015,Richmond,CY,BC
5915022,Vancouver,CY,BC
5915025,Burnaby,CY,BC
5915029,New Westminster,CY,BC
5915034,Coquitlam,CY,BC
5915036,Belcarra,VL,BC
5915038,Anmore,VL,BC
5915039,Port Coquitlam,CY,BC
5915043,Port Moody,CY,BC
5915046,North Vancouver,DM,BC
5915051,North Vancouver,CY,BC
5915055,West Vancouver,DM,BC
5915062,Bowen Island,IM,BC
5915065,Lions Bay,VL,BC
5915070,Pitt Meadows,CY,BC
5915075,Maple Ridge,CY,BC
5917005,North Saanich,DM,BC
5917010,Sidney,T,BC
5917015,Central Saanich,DM,BC
5917021,Saanich,DM,BC
5917030,Oak Bay,DM,BC
5917034,Victoria,CY,BC
5917040,Esquimalt,DM,BC
5917041,Colwood,CY,BC
5917042,Metchosin,DM,BC
5917044,Langford,CY,BC
5917047,View Royal,T,BC
5917049,Highlands,DM,BC
5917052,Sooke,DM,BC
5919008,North Cowichan,DM,BC
5919012,Duncan,CY,BC
5919016,Lake Cowichan,T,BC
5919021,Ladysmith,T,BC
5921007,Nanaimo,CY,BC
5921008,Lantzville,DM,BC
5921018,Parksville,CY,BC
5921023,Qualicum Beach,T,BC
5923008,Port Alberni,CY,BC
5923019,Ucluelet,DM,BC
5923025,Tofino,DM,BC
5924025,Gold River,VL,BC
5924029,Zeballos,VL,BC
5924030,Tahsis,VL,BC
5924034,Campbell River,CY,BC
5924039,Sayward,VL,BC
5926005,Comox,T,BC
5926010,Courtenay,CY,BC
5926014,Cumberland,VL,BC
5927008,Powell River,CY,BC
5927806,Sechelt (Part),IGD,BC
5929005,Gibsons,T,BC
5929011,Sechelt,DM,BC
5929803,Sechelt (Part),IGD,BC
5931006,Squamish,DM,BC
5931012,Pemberton,VL,BC
5931020,Whistler,DM,BC
5931026,Lillooet,DM,BC
5933006,Merritt,CY,BC
5933015,Lytton,VL,BC
5933019,Ashcroft,VL,BC
5933024,Cache Creek,VL,BC
5933028,Clinton,VL,BC
5933035,Logan Lake,DM,BC
5933042,Kamloops,CY,BC
5933045,Sun Peaks Mountain,VL,BC
5933054,Chase,VL,BC
5933067,Clearwater,DM,BC
5933074,Barriere,DM,BC
5935010,Kelowna,CY,BC
5935016,Lake Country,DM,BC
5935018,Peachland,DM,BC
5935029,West Kelowna,CY,BC
5937005,Lumby,VL,BC
5937010,Coldstream,DM,BC
5937014,Vernon,CY,BC
5937024,Spallumcheen,DM,BC
5937028,Armstrong,CY,BC
5937033,Enderby,CY,BC
5939007,Golden,T,BC
5939019,Revelstoke,CY,BC
5939032,Salmon Arm,CY,BC
5939045,Sicamous,DM,BC
5941005,One Hundred Mile House,DM,BC
5941009,Williams Lake,CY,BC
5941013,Quesnel,CY,BC
5941025,Wells,DM,BC
5943008,Alert Bay,VL,BC
5943012,Port McNeill,T,BC
5943017,Port Alice,VL,BC
5943023,Port Hardy,DM,BC
5947007,Port Edward,DM,BC
5947012,Prince Rupert,CY,BC
5947023,Masset,VL,BC
5947026,Queen Charlotte,VL,BC
5947030,Port Clements,VL,BC
5949005,Kitimat,DM,BC
5949011,Terrace,CY,BC
5949022,Hazelton,VL,BC
5949024,New Hazelton,DM,BC
5949032,Stewart,DM,BC
5951007,Vanderhoof,DM,BC
5951009,Fraser Lake,VL,BC
5951013,Fort St. James,DM,BC
5951022,Burns Lake,VL,BC
5951032,Granisle,VL,BC
5951034,Houston,DM,BC
5951038,Telkwa,VL,BC
5951043,Smithers,T,BC
5953007,Valemount,VL,BC
5953012,McBride,VL,BC
5953023,Prince George,CY,BC
5953033,Mackenzie,DM,BC
5955003,Tumbler Ridge,DM,BC
5955005,Pouce Coupe,VL,BC
5955010,Chetwynd,DM,BC
5955014,Dawson Creek,CY,BC
5955025,Hudson's Hope,DM,BC
5955030,Taylor,DM,BC
5955034,Fort St. John,CY,BC
5959007,Northern Rockies,RGM,BC
6001003,Watson Lake,T,YT
6001004,Faro,T,YT
6001006,Teslin,VL,YT
6001009,Whitehorse,CY,YT
6001012,Carmacks,VL,YT
6001018,Haines Junction,VL,YT
6001022,Mayo,VL,YT
6001029,Dawson,T,YT
6001044,Mt. Lorne,HAM,YT
6001055,Ibex Valley,HAM,YT
6101014,Paulatuk,HAM,NT
6101015,Fort McPherson,HAM,NT
6101017,Inuvik,T,NT
6101025,Aklavik,HAM,NT
6101036,Tuktoyaktuk,HAM,NT
6101041,Sachs Harbour,HAM,NT
6101095,Ulukhaktok,HAM,NT
6102005,Tulita,HAM,NT
6102007,Norman Wells,T,NT
6104009,Fort Liard,HAM,NT
6104014,Fort Providence,HAM,NT
6104038,Fort Simpson,VL,NT
6105001,Fort Smith,T,NT
6105003,Enterprise,HAM,NT
6105016,Hay River,T,NT
6105018,Fort Resolution,HAM,NT
6106023,Yellowknife,CY,NT
6204001,Sanikiluaq,HAM,NU
6204003,Iqaluit,CY,NU
6204005,Kimmirut,HAM,NU
6204007,Cape Dorset,HAM,NU
6204009,Pangnirtung,HAM,NU
6204010,Qikiqtarjuaq,HAM,NU
6204011,Hall Beach,HAM,NU
6204012,Igloolik,HAM,NU
6204015,Clyde River,HAM,NU
6204018,Arctic Bay,HAM,NU
6204020,Pond Inlet,HAM,NU
6204022,Resolute,HAM,NU
6204025,Grise Fiord,HAM,NU
6205014,Coral Harbour,HAM,NU
6205015,Arviat,HAM,NU
6205016,Whale Cove,HAM,NU
6205017,Rankin Inlet,HAM,NU
6205019,Chesterfield Inlet,HAM,NU
6205023,Baker Lake,HAM,NU
6205027,Naujaat,HAM,NU
6208047,Kugaaruk,HAM,NU
6208059,Kugluktuk,HAM,NU
6208073,Cambridge Bay,HAM,NU
6208081,Gjoa Haven,HAM,NU
6208087,Taloyoak,HAM,NU
