cog_id,name,gov_type,state,county_area_name
100567,OLA CITY HOUSING AUTHORITY,special_district,AR,YELL
100568,CROSSETT SCH DIST,school_district,AR,ASHLEY
100570,MOUNTAIN HOME SCH DIST 9,school_district,AR,BAXTER
100571,BENTONVILLE SCH DIST 6,school_district,AR,BENTON
100572,EUREKA SPRINGS SCH DIST,school_district,AR,CARROLL
100575,HEBER SPRINGS SCH DIST 1,school_district,AR,CLEBURNE
100576,CLEVELAND COUNTY SCH DIST 36,school_district,AR,CLEVELAND
100578,BAY SCHOOL DISTRICT,school_district,AR,CRAIGHEAD
100579,MOUNTAINBURG SCH DIST 16,school_district,AR,CRAWFORD
100580,MARION SCH DIST,school_district,AR,CRITTENDEN
100583,MT VERNON/ENOLA SCHOOL DIST,school_district,AR,FAULKNER
100585,CUTTER-MORNING STAR SCH DIST 21,school_district,AR,GARLAND
100587,MARMADUKE SCH DIST,school_district,AR,GREENE
100588,MALVERN SCH DIST,school_district,AR,HOT SPRING
100590,SOUTHSIDE SCHOOL DISTRICT,school_district,AR,INDEPENDENCE
100591,MELBOURNE SCHOOL DIST,school_district,AR,IZARD
100596,SCRANTON SCH DIST,school_district,AR,LOGAN
100598,LONOKE SCH DIST,school_district,AR,LONOKE
100601,GOSNELL SCH DIST 6,school_district,AR,MISSISSIPPI
100603,OZARK MOUNTAIN SCH DIST 12,school_district,AR,NEWTON
100604,BARTON SCHOOL DISTRICT,school_district,AR,PHILLIPS
100606,DES ARC SCH DIST #5,school_district,AR,PRAIRIE
100609,DEQUEEN SCH DIST 17,school_district,AR,SEVIER
100612,PARKERS CHAPEL SCH DIST,school_district,AR,UNION
100614,GREENLAND SCH DIST 95,school_district,AR,WASHINGTON
100617,COUNTY OF COLUSA,county,CA,COLUSA
100622,COUNTY OF INYO,county,CA,INYO
100630,COUNTY OF MARIN,county,CA,MARIN
100633,COUNTY OF MONTEREY,county,CA,MONTEREY
100642,COUNTY OF SOLANO,county,CA,SOLANO
100656,CITY OF EL CERRITO,municipality,CA,CONTRA COSTA
100661,TOWN OF MORAGA,municipality,CA,CONTRA COSTA
100665,CITY OF HURON,municipality,CA,FRESNO
100666,CITY OF SANGER,municipality,CA,FRESNO
100669,CITY OF HOLTVILLE,municipality,CA,IMPERIAL
100671,CITY OF MARICOPA,municipality,CA,KERN
100673,CITY OF ALHAMBRA,municipality,CA,LOS ANGELES
100677,CITY OF CULVER CITY,municipality,CA,LOS ANGELES
100681,CITY OF HAWTHORNE,municipality,CA,LOS ANGELES
100688,CITY OF REDONDO BEACH,municipality,CA,LOS ANGELES
100689,CITY OF WEST COVINA,municipality,CA,LOS ANGELES
100691,CITY OF WALNUT,municipality,CA,LOS ANGELES
100692,CITY OF BELL GARDENS,municipality,CA,LOS ANGELES
100695,TOWN OF CORTE MADERA,municipality,CA,MARIN
100696,TOWN OF ROSS,municipality,CA,MARIN
100698,CITY OF POINT ARENA,municipality,CA,MENDOCINO
100699,CITY OF CARMEL BY THE SEA,municipality,CA,MONTEREY
100700,CITY OF MONTEREY,municipality,CA,MONTEREY
100703,TOWN OF YOUNTVILLE,municipality,CA,NAPA
100709,CITY OF HUNTINGTON BEACH,municipality,CA,ORANGE
100711,CITY OF SANTA ANA,municipality,CA,ORANGE
100715,CITY OF COLFAX,municipality,CA,PLACER
100716,TOWN OF LOOMIS,municipality,CA,PLACER
100718,CITY OF INDIO,municipality,CA,RIVERSIDE
100719,CITY OF MURRIETA,municipality,CA,RIVERSIDE
100720,CITY OF INDIAN WELLS,municipality,CA,RIVERSIDE
100721,CITY OF SAN JUAN BAUTISTA,municipality,CA,SAN BENITO
100723,CITY OF REDLANDS,municipality,CA,SAN BERNARDINO
100726,CITY OF HIGHLAND,municipality,CA,SAN BERNARDINO
100727,CITY OF GRAND TERRACE,municipality,CA,SAN BERNARDINO
100729,CITY OF POWAY,municipality,CA,SAN DIEGO
100733,CITY OF ESCALON,municipality,CA,SAN JOAQUIN
100734,CITY OF MORRO BAY,municipality,CA,SAN LUIS OBISPO
100736,CITY OF REDWOOD,municipality,CA,SAN MATEO
100738,CITY OF FOSTER CITY,municipality,CA,SAN MATEO
100741,CITY OF CARPINTERIA,municipality,CA,SANTA BARBARA
100742,CITY OF LOS ALTOS,municipality,CA,SANTA CLARA
100745,CITY OF SAN JOSE,municipality,CA,SANTA CLARA
100749,CITY OF ANDERSON,municipality,CA,SHASTA
100750,CITY OF FAIRFIELD,municipality,CA,SOLANO
100752,CITY OF COTATI,municipality,CA,SONOMA
100753,CITY OF PATTERSON,municipality,CA,STANISLAUS
100754,CITY OF LIVE OAK,municipality,CA,SUTTER
100756,CITY OF WOODLAKE,municipality,CA,TULARE
100758,EAST BAY MUNICIPAL UTILITY DISTRICT,special_district,CA,ALAMEDA
100760,BAY AREA HOUSING AUTHORITY RISK MANAGEMENT AGENCY,special_district,CA,ALAMEDA
100765,ALAMEDA COUNTY RESOURCE CONSERVATION DISTRICT,special_district,CA,ALAMEDA
100767,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,special_district,CA,ALAMEDA
100768,MARKLEEVILLE PUBLIC UTILITY DIST,special_district,CA,ALPINE
100769,TOWNSHIP 2 CEMETERY DISTRICT,special_district,CA,AMADOR
100771,SUNSET HEIGHTS COMMUNITY SERVICES DISTRICT,special_district,CA,AMADOR
100772,RIVER PINES PUBLIC UTILITY DISTRICT,special_district,CA,AMADOR
100773,PINE ACRES COMMUNITY SERVICES DISTRICT,special_district,CA,AMADOR
100774,VOLCANO COMMUNITY SERVICES DISTRICT,special_district,CA,AMADOR
100775,KIMSHEW CEMETERY DISTRICT,special_district,CA,BUTTE
100776,PARADISE CEMETERY DISTRICT,special_district,CA,BUTTE
100777,NORTH VALLEY SCHOOLS INSURANCE GROUP,special_district,CA,BUTTE
100779,CALAVERAS COUNTY WATER DISTRICT,special_district,CA,CALAVERAS
100780,CIRCLE XX COMMUNITY SERVICE DISTRICT,special_district,CA,CALAVERAS
100781,COPPEROPOLIS CEMETERY DISTRICT,special_district,CA,CALAVERAS
100782,JENNY LIND VETERANS MEMORIAL DISTRICT,special_district,CA,CALAVERAS
100784,COLLEGE CITY CEMETERY DIST,special_district,CA,COLUSA
100787,PRINCETON WATERWORKS DIST,special_district,CA,COLUSA
100788,WILLIAMS FIRE PROTEC DIST,special_district,CA,COLUSA
100789,DELTA FARMS RECLAMATION DISTRICT 2024,special_district,CA,CONTRA COSTA
100791,RECLAMATION DISTRICT 799,special_district,CA,CONTRA COSTA
100792,RODEO SANITARY DISTRICT,special_district,CA,CONTRA COSTA
100796,DELTA FERRY AUTHORITY,special_district,CA,CONTRA COSTA
100797,RECLAMATION DISTRICT 2090,special_district,CA,CONTRA COSTA
100802,CRESCENT CITY HARBOR DISTRICT,special_district,CA,DEL NORTE
100803,TRINDEL WORKERS COMPENSATION FUND,special_district,CA,DEL NORTE
100804,H R C COMMUNITY SERVICES DISTRICT,special_district,CA,DEL NORTE
100805,EL DORADO CO RESOURCE CONS DT,special_district,CA,EL DORADO
100806,KELSEY CEMETERY DISTRICT,special_district,CA,EL DORADO
100807,ARROYO VISTA COMMUNITY SERVICES DISTRICT,special_district,CA,EL DORADO
100808,FALLEN LEAF LAKE COMMUNITY SERVICES DISTRICT,special_district,CA,EL DORADO
100813,HILLWOOD COMMUNITY SERVICES DISTRICT,special_district,CA,EL DORADO
100814,RESCUE FIRE PROTECTION DIST,special_district,CA,EL DORADO
100816,COALINGA-HURON MOSQUITO ABATEMENT DISTRICT,special_district,CA,FRESNO
100817,FIG GARDEN FIRE PROTEC DISTRICT,special_district,CA,FRESNO
100818,FREEWATER CO WATER DIST,special_district,CA,FRESNO
100820,MERCY SPRINGS WATER DIST,special_district,CA,FRESNO
100821,ORANGE COVE IRRIGATION DISTRICT,special_district,CA,FRESNO
100822,TRANQUILLITY PUBLIC UTILITY DIST,special_district,CA,FRESNO
100823,CA IDENTIFICATION SYSTEM IN FRESNO CO,special_district,CA,FRESNO
100831,HILLS VALLEY IRRIGATION DISTRICT,special_district,CA,FRESNO
100832,POSO RESOURCE CONSERVATION DISTRICT,special_district,CA,FRESNO
100833,KINGSBURG TRI-COUNTY HEALTH CARE DISTRICT,special_district,CA,FRESNO
100834,PLEASANT VALLEY WATER DISTRICT,special_district,CA,FRESNO
100836,COALINGA-HURON PARK AND RECREATION DISTRICT,special_district,CA,FRESNO
100838,GLENN COLUSA FIRE PROTECTION DISTRICT,special_district,CA,GLENN
100839,ARTOIS COMMUNITY SERVICES DIST,special_district,CA,GLENN
100840,GLIDE WATER DISTRICT,special_district,CA,GLENN
100842,HUMBOLDT BAY MUNICIPAL WATER DISTRICT,special_district,CA,HUMBOLDT
100843,RECLAMATION DISTRICT 768,special_district,CA,HUMBOLDT
100845,NORTH COAST UNIFIED AIR QUALITY MANAGEMENT DISTRICT,special_district,CA,HUMBOLDT
100846,CARLOTTA COMMUNITY SERVICES DIST,special_district,CA,HUMBOLDT
100847,HEBER PUBLIC UTILITY DISTRICT,special_district,CA,IMPERIAL
100848,RIVERVIEW CEMETERY DISTRICT,special_district,CA,IMPERIAL
100849,SELF INS PROG FOR IMPERIAL CO,special_district,CA,IMPERIAL
100850,BARD WATER DISTRICT,special_district,CA,IMPERIAL
100851,WINTERHAVEN CO WATER DIST,special_district,CA,IMPERIAL
100852,BIG PINE CEMETERY DISTRICT,special_district,CA,INYO
100853,LONE PINE FIRE PRO DISTRICT,special_district,CA,INYO
100855,STARLITE COMMUNITY SERVS DIST,special_district,CA,INYO
100856,LONE PINE COMMUNITY SERVICES DISTRICT,special_district,CA,INYO
100857,INYO MONO AREA AGENCY ON AGING,special_district,CA,INYO
100859,NORTH KERN CEMETERY DISTRICT,special_district,CA,KERN
100860,GREENFIELD CO WATER DIST,special_district,CA,KERN
100862,WEST SIDE CEMETERY DISTRICT,special_district,CA,KERN
100864,INYOKERN COMMUNITY SERVICES DISTRICT,special_district,CA,KERN
100865,ROSEDALE RIO BRAVO WATER STORAGE DIST,special_district,CA,KERN
100866,EAST KERN HEALTHCARE DISTRICT,special_district,CA,KERN
100867,WEST KERN WATER DIST,special_district,CA,KERN
100868,KERN VALLEY HEALTHCARE DISTRICT,special_district,CA,KERN
100869,KERN DELTA WATER DISTRICT,special_district,CA,KERN
100870,KERN CO WATER AGENCY,special_district,CA,KERN
100872,HANFORD CEMETERY DISTRICT,special_district,CA,KINGS
100875,CORCORAN CEMETERY DIST,special_district,CA,KINGS
100877,LAKEPORT CO FIRE PROTECTION DIST,special_district,CA,LAKE
100878,SOUTH LAKE CO FIRE PROT DISTRICT,special_district,CA,LAKE
100879,CALLAYOMI COUNTY WATER DISTRICT,special_district,CA,LAKE
100881,LASSEN COUNTY WATERWORKS DISTRICT 1,special_district,CA,LASSEN
100882,NORTHWEST LASSEN FIRE PROTECTION DISTRICT,special_district,CA,LASSEN
100883,BIG VALLEY PEST ABATEMENT DIST,special_district,CA,LASSEN
100884,ALTADENA LIBRARY DISTRICT,special_district,CA,LOS ANGELES
100885,LA PUENTE VALLEY COUNTY WATER DIST,special_district,CA,LOS ANGELES
100889,MIRALESTE RECREATION AND PARK DISTRICT,special_district,CA,LOS ANGELES
100890,BALDWIN PARK FINANCING AUTHORITY,special_district,CA,LOS ANGELES
100894,VALLEY INSURANCE PROGRAMS JPA (LOS ANGELES),special_district,CA,LOS ANGELES
100897,BALDWIN PARK HOUSING AUTHORITY,special_district,CA,LOS ANGELES
100898,SOUTH GATE CITY HOUSING AUTHORITY,special_district,CA,LOS ANGELES
100901,WEST SAN GABRIEL WORKERS COMPENSATION SELF INSURANCE AUTHORITY,special_district,CA,LOS ANGELES
100903,ALLIANCE OF SCHOOLS FOR COOPERATIVE INSURANCE PROGRAMS,special_district,CA,LOS ANGELES
100905,ANTELOPE VALLEY MOSQUITO AND VECTOR CONTROL DISTRICT,special_district,CA,LOS ANGELES
100906,WALNUT VALLEY WATER DISTRICT,special_district,CA,LOS ANGELES
100907,SAN GABRIEL VALLEY MUNICIPAL WATER DIST,special_district,CA,LOS ANGELES
100908,PALM RANCH IRRIGATION DIST,special_district,CA,LOS ANGELES
100915,SANTA CLARITA VALLEY WATER AGENCY,special_district,CA,LOS ANGELES
100918,MADERA COUNTY ECONOMIC DEVELOPMENT COMMISSION DIST,special_district,CA,MADERA
100919,NOVATO FIRE PROTECTION DISTRICT,special_district,CA,MARIN
100920,SAUSALITO-MARIN CITY SANITARY DISTRICT,special_district,CA,MARIN
100921,BELVEDERE-TIBURON JOINT RECREATION COMMISSION,special_district,CA,MARIN
100922,FIREHOUSE COMMUNITY PARK AGENCY,special_district,CA,MARIN
100924,BEL MARIN KEYS COMMUNITY SERVICES DISTRICT,special_district,CA,MARIN
100927,YOSEMITE ALPINE COMMUNITY SERVICES DISTRICT,special_district,CA,MARIPOSA
100928,CEMETERY DISTRICT OF THE REDWOODS,special_district,CA,MENDOCINO
100929,COAST LIFE SUPPORT DISTRICT,special_district,CA,MENDOCINO
100931,ELK COUNTY WATER DIST,special_district,CA,MENDOCINO
100932,HOPLAND CEMETERY DISTRICT,special_district,CA,MENDOCINO
100933,BROOKTRAILS COMMUNITY SERVICE DIST,special_district,CA,MENDOCINO
100934,WESTPORT COUNTY WATER DISTRICT,special_district,CA,MENDOCINO
100936,MERCED CEMETERY DISTRICT,special_district,CA,MERCED
100937,PLAINSBURG CEMETERY DIST,special_district,CA,MERCED
100938,SAN LUIS WATER DISTRICT,special_district,CA,MERCED
100939,WINTON CEMETERY DISTRICT,special_district,CA,MERCED
100940,SAN LUIS AND DELTA-MENDOTA WATER AUTHORITY,special_district,CA,MERCED
100942,CENTINELLA WATER DISTRICT,special_district,CA,MERCED
100945,CEDARVILLE FIRE PROTECTION DISTRICT,special_district,CA,MODOC
100946,FT BIDWELL FIRE DIST,special_district,CA,MODOC
100947,LIKELY FIRE PROTECTION DISTRICT,special_district,CA,MODOC
100948,SOUTHFORK IRRIG DIST,special_district,CA,MODOC
100949,CALIFORNIA PINES COMMUNITY SERVICE DIST,special_district,CA,MODOC
100950,MAMMOTH LAKES FIRE PROTECTION DISTS,special_district,CA,MONO
100951,MAMMOTH LAKES MOSQUITO ABATEMENT DISTRICT,special_district,CA,MONO
100952,GONZALES CEMETERY DISTRICT,special_district,CA,MONTEREY
100953,MONTEREY PENINSULA AIRPORT DISTRICT,special_district,CA,MONTEREY
100954,SAN ARDO WATER DIST,special_district,CA,MONTEREY
100957,CARMEL HIGHLANDS FIRE PROTECTION DIST,special_district,CA,MONTEREY
100958,SAN LUCAS CEMETERY DIST,special_district,CA,MONTEREY
100959,CONGRESS VALLEY WATER DISTRICT,special_district,CA,NAPA
100962,TRUCKEE DONNER PUBLIC UTILITY DISTRICT,special_district,CA,NEVADA
100963,BEYERS LANE COMMUNITY SERVICE DISTRICT (ROAD),special_district,CA,NEVADA
100965,SIERRA ECONOMIC DEVELOPMENT CORPORATION,special_district,CA,NEVADA
100966,NEVADA CO CONSOLIDATED FIRE DISTRICT,special_district,CA,NEVADA
100968,SUNSET BEACH SANITARY DISTRICT,special_district,CA,ORANGE
100974,ORANGE CO MUNICIPAL WATER DISTRICT,special_district,CA,ORANGE
100975,MESA CONSOLIDATED WATER DIST,special_district,CA,ORANGE
100979,SANTIAGO AQUEDUCT COMMISSION,special_district,CA,ORANGE
100980,EAST ORANGE CO WATER DIST,special_district,CA,ORANGE
100982,AUBURN PUBLIC CEMETERY DISTRICT,special_district,CA,PLACER
100983,PLACER HILLS FIRE PROTECTION DISTRICT,special_district,CA,PLACER
100984,PLACER COUNTY HOUSING AUTHORITY,special_district,CA,PLACER
100987,HEATHER GLEN COMM SERVICES DIST,special_district,CA,PLACER
100988,MEADOW VALLEY CEMETERY DIST,special_district,CA,PLUMAS
100989,SENECA HEALTHCARE DISTRICT,special_district,CA,PLUMAS
100990,TAYLORSVILLE CEMETERY DISTRICT,special_district,CA,PLUMAS
100991,FEATHER RIVER CANYON COMMUNITY SERVICES DISTRICT,special_district,CA,PLUMAS
100992,CHESTER CEMETERY DISTRICT,special_district,CA,PLUMAS
100993,LAST CHANCE CREEK WATER DISTRICT,special_district,CA,PLUMAS
100995,HAMILTON BRANCH FIRE PROTECTION DISTRICT,special_district,CA,PLUMAS
100996,GRAEAGLE COMMUNITY SERVICES DISTRICT,special_district,CA,PLUMAS
100999,PALO VERDE RESOURCE CONSERVATION DISTRICT,special_district,CA,RIVERSIDE
101001,LOCAL AGENCY WORKERS COMP EXCESS JOINT POWERS AUTHORITY,special_district,CA,RIVERSIDE
101002,RIVERSIDE SCHOOLS INSURANCE AUTH,special_district,CA,RIVERSIDE
101003,TENAJA COMMUNITY SERVICES DISTRICT,special_district,CA,RIVERSIDE
101005,PINE COVE COUNTY WATER DISTRICT,special_district,CA,RIVERSIDE
101006,NORTHWEST MOSQUITO AND VECTOR CONTROL DISTRICT,special_district,CA,RIVERSIDE
101008,PALO VERDE VALLEY TRANSIT AGENCY,special_district,CA,RIVERSIDE
101009,SUNLINE TRANSIT AGENCY,special_district,CA,RIVERSIDE
101011,RECLAMATION DISTRICT 2067,special_district,CA,SACRAMENTO
101012,COURTLAND FIRE PROTECTION DISTRICT,special_district,CA,SACRAMENTO
101014,HERALD FIRE PROTECTION DISTRICT,special_district,CA,SACRAMENTO
101015,RECLAMATION DISTRICT 755,special_district,CA,SACRAMENTO
101016,SACRAMENTO-YOLO PORT DISTRICT,special_district,CA,SACRAMENTO
101017,RECLAMATION DISTRICT 349,special_district,CA,SACRAMENTO
101019,SACRAMENTO-PLACERVILLE TRANSPORTATION CORRIDOR AUTHORITY,special_district,CA,SACRAMENTO
101021,RECLAMATION DISTRICT 2111,special_district,CA,SACRAMENTO
101022,ASSOCIATION OF CALIFORNIA WATER AGENCIES JOINT POWER INS AUTH,special_district,CA,SACRAMENTO
101023,FULTON-EL CAMINO RECREATION AND PARK DIST,special_district,CA,SACRAMENTO
101024,SLOUGHHOUSE RESOURCE CONSERVATION DISTRICT,special_district,CA,SACRAMENTO
101025,NORTH DELTA WATER AGENCY,special_district,CA,SACRAMENTO
101028,APPLE VALLEY FIRE PROTECTION DISTRICT,special_district,CA,SAN BERNARDINO
101029,WEST END COMMUNICATIONS AUTHORITY,special_district,CA,SAN BERNARDINO
101030,RIALTO NONPROFIT PUBLIC BUILDING CORPORATION,special_district,CA,SAN BERNARDINO
101032,YUCCA VALLEY AIRPORT DISTRICT,special_district,CA,SAN BERNARDINO
101034,MORONGO VALLEY COMMUNITY SERVICES DISTRICT,special_district,CA,SAN BERNARDINO
101036,BIG BEAR AIRPORT DISTRICT,special_district,CA,SAN BERNARDINO
101037,REGIONAL FIRE PROTECTION AUTH,special_district,CA,SAN BERNARDINO
101038,SANTA ANA WATERSHED PROJECT AUTHORITY,special_district,CA,SAN BERNARDINO
101039,BIGHORN-DESERT VIEW WATER AGENCY,special_district,CA,SAN BERNARDINO
101040,ALPINE FIRE PROTECTION DISTRICT,special_district,CA,SAN DIEGO
101041,BONITA-SUNNYSIDE FIRE PROTECTION DISTRICT,special_district,CA,SAN DIEGO
101043,FALLBROOK PUBLIC UTILITY DISTRICT,special_district,CA,SAN DIEGO
101044,LAKESIDE WATER DISTRICT,special_district,CA,SAN DIEGO
101048,VISTA IRRIGATION DISTRICT,special_district,CA,SAN DIEGO
101050,VALLEY CENTER FIRE PROTECTN DIST,special_district,CA,SAN DIEGO
101051,JACUMBA COMMUNITY SERVICES DISTRICT,special_district,CA,SAN DIEGO
101052,SAN DIEGO COUNTY SCHOOL RISK MANAGEMENT AUTHORITY,special_district,CA,SAN DIEGO
101056,YUIMA MUNICIPAL WATER DISTRICT,special_district,CA,SAN DIEGO
101057,PAUMA MUNICIPAL WATER DISTRICT,special_district,CA,SAN DIEGO
101059,NORTH COUNTY TRANSIT DISTRICT,special_district,CA,SAN DIEGO
101061,COUNTRY CLUB SANITARY DISTRICT,special_district,CA,SAN JOAQUIN
101062,ESCALON CONSOLIDATED FIRE DIST,special_district,CA,SAN JOAQUIN
101063,LIBERTY FIRE PROTECTION DISTRICT,special_district,CA,SAN JOAQUIN
101064,NAGLEE BURK IRRIG DIST,special_district,CA,SAN JOAQUIN
101065,RECLAMATION DISTRICT 348 SAN JOAQUIN CO,special_district,CA,SAN JOAQUIN
101066,RECLAMATION DISTRICT 2074 SAN JOAQUIN CO,special_district,CA,SAN JOAQUIN
101067,THORNTON RURAL CO FIRE PROTEC DIST,special_district,CA,SAN JOAQUIN
101068,WOODBRIDGE IRRIG DISTRICT,special_district,CA,SAN JOAQUIN
101069,RECLAMATION DISTRICT 2126,special_district,CA,SAN JOAQUIN
101074,LOCKEFORD PROTECTION DISTRICT 1,special_district,CA,SAN JOAQUIN
101075,RECLAMATION DISTRICT 1007 SAN JOAQUIN CO,special_district,CA,SAN JOAQUIN
101076,RECLAMATION DISTRICT 2064 SAN JOAQUIN CO,special_district,CA,SAN JOAQUIN
101077,RECLAMATION DISTRICT 2095,special_district,CA,SAN JOAQUIN
101078,SAN JOAQUIN REGIONAL TRANSIT DISTRICT,special_district,CA,SAN JOAQUIN
101080,RECLAMATION DISTRICT 2107,special_district,CA,SAN JOAQUIN
101082,SAN MIGUEL CEMETERY DISTRICT,special_district,CA,SAN LUIS OBISPO
101084,GARDEN FARMS COMMUNITY WATER DISTRICT,special_district,CA,SAN LUIS OBISPO
101085,BAYSHORE SANITARY DISTRICT,special_district,CA,SAN MATEO
101087,NORTH COAST COUNTY WATER DISTRICT,special_district,CA,SAN MATEO
101088,SAN MATEO CO RESOURCE CONS DIST,special_district,CA,SAN MATEO
101090,MID-COASTSIDE SEWER AUTHORITY,special_district,CA,SAN MATEO
101092,CARPINTERIA SANITARY DISTRICT,special_district,CA,SANTA BARBARA
101094,OAK HILL CEMETERY DISTRICT,special_district,CA,SANTA BARBARA
101096,CUYAMA VALLEY RECREATION AND PARK DISTRICT,special_district,CA,SANTA BARBARA
101097,SANTA BARBARA CITY HOUSING AUTH,special_district,CA,SANTA BARBARA
101098,SANTA YNEZ COMMUNITY SERVICES DISTRICT,special_district,CA,SANTA BARBARA
101099,BURBANK SANITARY DISTRICT,special_district,CA,SANTA CLARA
101100,SOUTH SANTA CLARA VALLEY MEMORIAL DIST,special_district,CA,SANTA CLARA
101101,WEST VALLEY SANITATION DISTRICT (SANTA CLARA COUNTY),special_district,CA,SANTA CLARA
101104,ALDERCROFT HEIGHTS COUNTY WATER DIST,special_district,CA,SANTA CLARA
101106,BRANCIFORTE FIRE PROTEC DISTRICT,special_district,CA,SANTA CRUZ
101109,CENTRAL FIRE DISTRICT OF SANTA CRUZ COUNTY,special_district,CA,SANTA CRUZ
101112,FALL RIVER VALLEY FIRE PROTECTION DISTRICT,special_district,CA,SHASTA
101114,BUCKEYE FIRE PROTECTION DISTRICT,special_district,CA,SHASTA
101115,DOWNIEVILLE FIRE DISTRICT,special_district,CA,SIERRA
101116,SIERRAVILLE PUBLIC UTILITY DIST,special_district,CA,SIERRA
101117,SIERRA COUNTY WATERWORKS DISTRICT 1,special_district,CA,SIERRA
101118,GRENADA IRRIGATION DISTRICT,special_district,CA,SISKIYOU
101119,SCOTT VALLEY IRRIG DISTRICT,special_district,CA,SISKIYOU
101121,CALLAHAN WATER DISTRICT,special_district,CA,SISKIYOU
101122,HORNBROOK FIRE PROTECTION DIST,special_district,CA,SISKIYOU
101123,GRENADA FIRE PROTECTION DISTRICT,special_district,CA,SISKIYOU
101124,LAKE SHASTINA COMMUNITY SERVICES DISTRICT,special_district,CA,SISKIYOU
101125,TENNANT COMM SERVICES DIST,special_district,CA,SISKIYOU
101126,HAPPY CAMP SANITARY DISTRICT,special_district,CA,SISKIYOU
101127,HAPPY CAMP CEMETERY DISTRICT,special_district,CA,SISKIYOU
101128,VALLEJO CITY HOUSING AUTH,special_district,CA,SOLANO
101129,SOLANO COUNTY RECLAMATION DIST 1607,special_district,CA,SOLANO
101130,SOLANO CEMETERY DISTRICT,special_district,CA,SOLANO
101131,RECLAMATION DISTRICT 501,special_district,CA,SOLANO
101133,DIXON FIRE PROTECTION DISTRICT,special_district,CA,SOLANO
101138,RUSSIAN RIVER RECREATION AND PARK DISTRICT,special_district,CA,SONOMA
101139,SONOMA VALLEY FIRE DISTRICT,special_district,CA,SONOMA
101144,DEL PUERTO HEALTH CARE DISTRICT,special_district,CA,STANISLAUS
101146,RIVERDALE PARK COMMUNITY SERVICE DISTRICT,special_district,CA,STANISLAUS
101147,NORTHERN CALIFORNIA REGIONAL LIABILITY EXCESS FUND,special_district,CA,STANISLAUS
101150,KEYES FIRE PROTEC DIST,special_district,CA,STANISLAUS
101151,GRAYSON CMTY SERV DIST,special_district,CA,STANISLAUS
101152,OAK FLAT WATER DISTRICT,special_district,CA,STANISLAUS
101153,WESTLEY CMTY SERVS DIST,special_district,CA,STANISLAUS
101154,SUTTER COUNTY LEVEE DISTRICT 1,special_district,CA,SUTTER
101155,LIVE OAK CEMETERY DISTRICT,special_district,CA,SUTTER
101156,RECLAMATION DISTRICT 1500 SUTTER CO,special_district,CA,SUTTER
101157,RECLAMATION DISTRICT 2054 SUTTER COUNTY,special_district,CA,SUTTER
101158,SUTTER BASIN FIRE DISTRICT,special_district,CA,SUTTER
