tenant_host,state,source,evidence
oh-sunbury.civicplus.com,OH,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Sunbury, OH'"
oh-tallmadge.civicplus.com,OH,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Tallmadge, OH'"
oh-twinsburg.civicplus.com,OH,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Twinsburg, OH'"
oh-vandalia.civicplus.com,OH,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
ojai.granicus.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
ok-inola.civicplus.com,OK,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Inola, OK'"
ok-jenks.civicplus.com,OK,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Jenks, OK'"
ok-pryorcreek.civicplus.com,OK,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Pryor Creek, OK'"
ok-tahlequah.civicplus.com,OK,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Tahlequah, OK'"
okaloosacountyfl.iqm2.com,FL,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Okaloosa County, FL'"
okc.primegov.com,OK,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
okeechobee.granicus.com,FL,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Okeechobee County, FL'"
okeechobeecountyfl.iqm2.com,FL,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
olatheks.granicus.com,KS,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'City of Olathe, KS'"
oliverpaipoonge.civicweb.net,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
olympia.granicus.com,WA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
oneidacounty.primegov.com,NY,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Oneida County, NY'"
onelakewood.granicus.com,OH,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
onlinedocs.akronohio.gov,OH,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
onslow.granicus.com,NC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
ontariocony.portal.civicclerk.com,NY,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
or-clatsopcounty.civicplus.com,OR,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
or-coquille.civicplus.com,OR,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Coquille, OR'"
or-florence.civicplus.com,OR,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Florence, OR'"
or-gearhart.civicplus.com,OR,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Gearhart, OR'"
or-lagrande.civicplus.com,OR,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'La Grande, OR'"
or-lebanon.civicplus.com,OR,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Lebanon, OR'"
or-madras.civicplus.com,OR,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Madras, OR'"
or-millersburg.civicplus.com,OR,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Millersburg, OR'"
or-prineville.civicplus.com,OR,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Prineville, OR'"
or-scappoose.civicplus.com,OR,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Scappoose, OR'"
or-seaside.civicplus.com,OR,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Seaside, OR'"
or-yamhillcounty.civicplus.com,OR,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Yamhill County, OR'"
orangecountync.cablecast.tv,NC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
orangecountyva.gov,VA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
orangecova.portal.civicclerk.com,VA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
oregon-city.granicus.com,OR,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
orem.granicus.com,UT,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
orindaca.iqm2.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
orland-ca.municodemeetings.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
oronomn.granicus.com,MN,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
orovalleyaz.new.swagit.com,AZ,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
otonabeesouthmonaghan.civicweb.net,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
ouhsd.granicus.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
oxfordoh.portal.civicclerk.com,OH,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
oxnardca.portal.civicclerk.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pa-easton.civicplus.com,PA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Easton, PA'"
pa-gettysburg.civicplus.com,PA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Gettysburg, PA'"
pa-jeffersonhills.civicplus.com,PA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Jefferson Hills, PA'"
pa-lititz.civicplus.com,PA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Lititz, PA'"
pa-malvern.civicplus.com,PA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pa-mediaborough.civicplus.com,PA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Media Borough, PA'"
pa-monroeville.civicplus.com,PA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Monroeville, PA'"
pa-newtown.civicplus.com,PA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Newtown, PA'"
pa-norristown.civicplus.com,PA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Norristown, PA'"
pagosaspringsco.portal.civicclerk.com,CO,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pahokee-fl.municodemeetings.com,FL,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
palatineil.portal.civicclerk.com,IL,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
palmbayfl.new.swagit.com,FL,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
palmbeachfl.portal.civicclerk.com,FL,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
palmdale.granicus.com,CA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'City of Palmdale, CA'"
palmsprings.primegov.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
palmspringsca.new.swagit.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
paradisevalleyaz.granicus.com,AZ,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
paramountcity.cablecast.tv,CA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Paramount, CA'"
parkcityut.portal.civicclerk.com,UT,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
parker.granicus.com,TX,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
parkerco.portal.civicclerk.com,CO,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Parker, CO'"
parkridge.granicus.com,IL,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
parkvillemo.portal.civicclerk.com,MO,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
payson.granicus.com,AZ,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
paysonutah.gov,UT,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pcbgov.granicus.com,FL,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Panama City Beach, FL'"
pec.granicus.com,TX,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pekinil.portal.civicclerk.com,IL,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
penderconc.portal.civicclerk.com,NC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pendercountync.gov,NC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pensacola.granicus.com,FL,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
peoriail.granicus.com,IL,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
perris.granicus.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
petaluma.granicus.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
petersburg.granicus.com,AK,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pflugerville.granicus.com,TX,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'City of Pflugerville, TX'"
pickenscountyga.gov,GA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
piedmont.granicus.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pinalcountyaz.new.swagit.com,AZ,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pinecrest.granicus.com,FL,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Village of Pinecrest, FL'"
pinehurstnc.portal.civicclerk.com,NC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pinellas.granicus.com,FL,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Pinellas County, FL'"
pinole.granicus.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pinoleca.portal.civicclerk.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pipestone-mn.municodemeetings.com,MN,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pismobeach.granicus.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pitkincounty.granicus.com,CO,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pittsburg.granicus.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pittsburgca.portal.civicclerk.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pittsburgh.granicus.com,PA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
plainfieldcitynj.iqm2.com,NJ,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
plainfieldil.granicus.com,IL,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
planotx.new.swagit.com,TX,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
plantation.granicus.com,FL,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pleasantonca.portal.civicclerk.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
plumascoca.portal.civicclerk.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
polkcountyfl.granicus.com,FL,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pompano.granicus.com,FL,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
portagecowi.portal.civicclerk.com,WI,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
portarthurtx.new.swagit.com,TX,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
portlandtn.portal.civicclerk.com,TN,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
portlandtx.granicus.com,TX,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
portofcorpuschristi.granicus.com,TX,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
portofla.granicus.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
powayca.new.swagit.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
powellriver.civicweb.net,BC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
ppines.granicus.com,FL,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'City of Pembroke Pines, FL'"
prescottvalley.primegov.com,AZ,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
prescottwi.gov,WI,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
princegeorgebc.new.swagit.com,BC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
princegeorgescountymd.granicus.com,MD,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
prosper-tx.municodemeetings.com,TX,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
providenceri.iqm2.com,RI,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
psc-fl.granicus.com,FL,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Ps C, FL'"
psl.granicus.com,FL,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
psrc2.granicus.com,WA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-3ce.escribemeetings.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-acwtownship.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-airdrie.escribemeetings.com,AB,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-amherstburg.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-anmore.escribemeetings.com,BC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-arcata.escribemeetings.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-arranelderslie.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-arroyogrande.escribemeetings.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-bakersfield.escribemeetings.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-beaumontab.escribemeetings.com,AB,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-blindriver.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-bluemountains.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-bouldercounty.escribemeetings.com,CO,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Boulder County, CO'"
pub-bradfordwestgwillimbury.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-brampton.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-brant.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-brentwood.escribemeetings.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-brockton.escribemeetings.com,MA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-burnaby.escribemeetings.com,BC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-caledon.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-calgary.escribemeetings.com,AB,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-capecoral.escribemeetings.com,FL,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'City of Cape Coral, FL'"
pub-centralsaanich.escribemeetings.com,BC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-chatham-kent.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-chulavista.escribemeetings.com,CA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'City of Chula Vista, CA'"
pub-cityofbaraboo.escribemeetings.com,WI,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-cityofgainesville.escribemeetings.com,FL,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'City of Gainesville, FL'"
pub-cityofgp.escribemeetings.com,AB,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-cityofwatsonville.escribemeetings.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-citypa.escribemeetings.com,SK,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-clarington.escribemeetings.com,OH,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Clarington, OH'"
pub-cmsd.escribemeetings.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-cobourg.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-cofs.escribemeetings.com,AB,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-collingwood.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-conceptionbaysouth.escribemeetings.com,NL,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-cornerbrook.escribemeetings.com,NL,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-cornwall.escribemeetings.com,PA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Cornwall, PA'"
pub-corona.escribemeetings.com,CA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Corona, CA'"
pub-courtenay.escribemeetings.com,BC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-cramahe.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-cutlerbay-fl.escribemeetings.com,FL,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Town of Cutler Bay, FL'"
pub-delta.escribemeetings.com,BC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-detroitmi.escribemeetings.com,MI,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'City of Detroit, MI'"
pub-dryden.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-durhamregion.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-eastgarafraxa.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-elliotlake.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-erin.escribemeetings.com,TN,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Erin, TN'"
pub-espanola.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-evans.escribemeetings.com,CO,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-ezt.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-forterie.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-fredericton.escribemeetings.com,NB,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-garfield.escribemeetings.com,CO,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Garfield, CO'"
pub-georgina.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-gloucesterva.escribemeetings.com,MA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Gloucester, MA'"
pub-goderich.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-greensboro-nc.escribemeetings.com,NC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-grey.escribemeetings.com,MB,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-guelph.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-hainescity.escribemeetings.com,FL,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Haines City, FL'"
pub-haldimandcounty.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-haltonhills.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-healdsburg.escribemeetings.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-hermosabeach.escribemeetings.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-hollister.escribemeetings.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-holmesbeachfl.escribemeetings.com,FL,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'City of Holmes Beach, FL'"
pub-horrycountyschools.escribemeetings.com,SC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-hpl.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-imperialbeach.escribemeetings.com,CA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'City of Imperial Beach, CA'"
pub-kenora.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-kincardine.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-kitchener.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-kneehillcounty.escribemeetings.com,AB,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-lake-elsinore.escribemeetings.com,CA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'City of Lake Elsinore, CA'"
pub-lakecountry.escribemeetings.com,BC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-lambtonshores.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-lamesa.escribemeetings.com,TX,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-leduc.escribemeetings.com,AB,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-lethbridge.escribemeetings.com,AB,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-llbc.escribemeetings.com,AB,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-mackenziebc.escribemeetings.com,BC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-mapleridge.escribemeetings.com,BC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-markham.escribemeetings.com,IL,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Markham, IL'"
pub-merrickville-wolford.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-milton.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-mississauga.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-missoula.escribemeetings.com,MT,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-moosejaw.escribemeetings.com,SK,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-morenovalley.escribemeetings.com,CA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'City of Moreno Valley, CA'"
pub-morinville.escribemeetings.com,AB,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-morrobay.escribemeetings.com,CA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'City of Morro Bay, CA'"
pub-mountpearl.escribemeetings.com,NL,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-nanaimo.escribemeetings.com,BC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-newwestcity.escribemeetings.com,BC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-northcowichan.escribemeetings.com,BC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-northgrenville.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-northumberland.escribemeetings.com,PA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-notl.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-oakville.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-okotoks.escribemeetings.com,AB,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-oneinvestmentprogram.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-orangeville.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-orinda.escribemeetings.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-orlando.escribemeetings.com,FL,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'City of Orlando, FL'"
pub-oshawa.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-owasa.escribemeetings.com,IA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-owensound.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-oxfordcounty.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-palmdesert.escribemeetings.com,CA,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'City of Palm Desert, CA'"
pub-pasorobles.escribemeetings.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-peelregion.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-penticton.escribemeetings.com,BC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-peterborough.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-pickering.escribemeetings.com,MO,auto_derived,"state only, from rtr-discovery ledger.db tenants.jurisdiction_override 'Pickering, MO'"
pub-pittmeadows.escribemeetings.com,BC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-pleasanthillca.escribemeetings.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-pointedward.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-portcoquitlam.escribemeetings.com,BC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-portmoody.escribemeetings.com,BC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-raleighnc.escribemeetings.com,NC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-rdco.escribemeetings.com,BC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-reddeer.escribemeetings.com,AB,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-regionofwaterloo.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-richmond.escribemeetings.com,CA,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-richmondhill.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-rideaulakes.escribemeetings.com,ON,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-rmow.escribemeetings.com,BC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-rockyview.escribemeetings.com,AB,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-sahuarita.escribemeetings.com,AZ,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
pub-salmonarm.escribemeetings.com,BC,ledger_state_abbr,rtr-discovery ledger.db tenants.state_abbr
