platform,tenant_host,match_value,rows,reason,landing_url,stored_names,example_slug
youtube,cvrdtest.primegov.com,,1,blank,https://cvrdtest.primegov.com,,2021-01-13-special-corporate-services-committee-wednesday-january-13-2021
youtube,dallascountyiowa.gov,,1,blank,https://dallascountyiowa.gov,,2026-09-01-september-1-2026-board-of-supervisors-regular-meeting
youtube,dearborn.gov,,1,unresolved,https://dearborn.gov,City of Dearborn,city-of-dearborn-2026-08-18-city-of-dearborn-city-council-meeting-august-18-2026
youtube,franklincountyva.gov,,1,blank,https://franklincountyva.gov,,2026-08-20-franklin-county-board-of-supervisors-work-session-8-20-2026
youtube,fremontne.gov,,1,unresolved,https://fremontne.gov,City of Fremont,city-of-fremont-2026-08-11-august-11-2026-regular-city-council-meeting
youtube,grandcountyutah.gov,,1,blank,https://grandcountyutah.gov,,2022-10-18-10-18-22-grand-county-commission-workshop-and-regular-meeting
youtube,gridleyca.gov,,1,unresolved,https://gridleyca.gov,City of Gridley,city-of-gridley-2026-06-26-2026-06-18-special-city-council-meeting
youtube,hilliardohio.civicweb.net,,1,unresolved,https://hilliardohio.civicweb.net,The City of Hilliard,the-city-of-hilliard-2026-07-13-committee-of-the-whole-jul-13-2026
youtube,hotspringsar.gov,,1,unresolved,https://hotspringsar.gov,"City of Hot Springs, Arkansas Government",city-of-hot-springs-arkansas-government-2026-08-18-8-18-26-board-of-directors-me
youtube,inportageparks.com,,1,unresolved,https://inportageparks.com,City of Portage,portage-in-2026-08-25-cop-board-of-works-mtg-08-25-26
youtube,jarpd.civicweb.net,,1,unresolved,https://jarpd.civicweb.net,Jurupa Area Recreation and Park District,jurupa-area-recreation-and-park-district-2026-07-23-board-of-directors-23-jul-20
youtube,kendallcountytx.gov,,1,unresolved,https://kendallcountytx.gov,Kendall County,kendall-county-2026-08-26-commissioners-court-august-25-2026
youtube,lagrangeil.gov,,1,blank,https://lagrangeil.gov,,2024-06-11-la-grange-village-board-meeting-6-10-24
youtube,lcpa.primegov.com,,1,blank,https://lcpa.primegov.com,,2026-01-15-joint-board-meeting-jan-15-2026
youtube,lincolnil.gov,,1,unresolved,https://lincolnil.gov,City of Lincoln,city-of-lincoln-2025-07-21-regular-city-council-meeting-july-21st-2025
youtube,longmont.primegov.com,,1,unresolved,https://longmont.primegov.com,City of Longmont For The Fiscal,city-of-longmont-for-the-fiscal-2026-01-13-city-council-regular-session-01-13-20
youtube,longviewtexas.gov,,1,unresolved,https://longviewtexas.gov,City of Longview,city-of-longview-2026-03-27-march-27-2026-longview-mpo-transportation-public-mee
youtube,mc-ala.civicweb.net,,1,unresolved,https://mc-ala.civicweb.net,Montgomery County,montgomery-county-2026-08-11-county-commission-information-session-aug-11-2026
youtube,millersburgoregon.gov,,1,unresolved,https://millersburgoregon.gov,City of Millersburg,city-of-millersburg-2026-04-24-budget-meeting-1-april-23-2026
youtube,monroecountyny.primegov.com,,1,blank,https://monroecountyny.primegov.com,,2026-08-25-08-25-26-human-services-committee-meeting
youtube,natronacounty-wy.gov,,1,blank,https://natronacounty-wy.gov,,2026-07-20-natrona-county-board-of-county-commissioners-july-20-2026
youtube,newcarlisleohio.gov,,1,unresolved,https://newcarlisleohio.gov,City of New Carlisle,city-of-new-carlisle-2026-08-18-council-meeting-august-17-2026
youtube,northsaanich.civicweb.net,,1,unresolved,https://northsaanich.civicweb.net,Meeting Portal,meeting-portal-2025-05-26-regular-meeting-of-council-26-may-2025
youtube,nr.civicweb.net,,1,unresolved,https://nr.civicweb.net,Northern Rockies Regional Municipality,northern-rockies-regional-municipality-2026-05-25-committee-of-the-whole-cotw-25
youtube,oakdalemn.gov,,1,unresolved,https://oakdalemn.gov,Oakdale,oakdale-2026-08-25-city-council-meeting-august-25-2026
youtube,openspaceauthority.primegov.com,,1,blank,https://openspaceauthority.primegov.com,,2026-01-08-26-01-board-of-directors-january-08-2026
youtube,pendercountync.civicweb.net,,1,blank,https://pendercountync.civicweb.net,,2024-08-19-board-of-county-commissioners-19-aug-2024
youtube,perth.civicweb.net,,1,unresolved,https://perth.civicweb.net,the Town of Perth,the-town-of-perth-2025-03-18-council-18-mar-2025
youtube,pickenscountyga.gov,,1,blank,https://pickenscountyga.gov,,2026-08-18-pickens-county-board-of-commissioners-august-17-2026
youtube,portagein.gov,,1,unresolved,https://portagein.gov,City of Portage,city-of-portage-2026-06-09-cop-board-of-works-mtg-06-09-26
youtube,prescottvalley.primegov.com,,1,blank,https://prescottvalley.primegov.com,,2026-01-08-archived-regular-town-council-meeting-thursday-january-8-2026
youtube,qathetrd.civicweb.net,,1,unresolved,https://qathetrd.civicweb.net,qathet Regional District,qathet-regional-district-2026-06-01-special-finance-committee-01-jun-2026
youtube,redcliff.civicweb.net,,1,unresolved,https://redcliff.civicweb.net,The Town of Redcliff,the-town-of-redcliff-2025-04-28-town-council-28-apr-2025
youtube,sacog.primegov.com,,1,blank,https://sacog.primegov.com,,2022-11-03-land-use-natural-resources-committee-11-3-22
youtube,sealbeach.primegov.com,,1,unresolved,https://sealbeach.primegov.com,"City of Sb""",city-of-sb-2026-01-12-city-council-meeting-january-12-2026
youtube,sgcityutah.gov,,1,unresolved,https://sgcityutah.gov,City of St. George,city-of-st-george-2026-08-20-st-george-city-council-august-20-2026
youtube,slrd.civicweb.net,,1,unresolved,https://slrd.civicweb.net,SLRD,slrd-2026-07-22-sea-to-sky-regional-hospital-district-board-22-jul-2026
youtube,sonomalibrary.civicweb.net,,1,unresolved,https://sonomalibrary.civicweb.net,Sonoma County Library,sonoma-county-library-2026-08-17-finance-committee-17-aug-2026
youtube,sublettecountywy.gov,,1,blank,https://sublettecountywy.gov,,2026-03-17-3-17-2026-sublette-county-board-of-county-commissioners-meeting
youtube,techsupport.primegov.com,,1,unresolved,https://techsupport.primegov.com,City of Houston,city-of-houston-2026-01-21-city-council-meeting-january-12-2026
youtube,umatilla.civicweb.net,,1,unresolved,https://umatilla.civicweb.net,City of Umatilla,city-of-umatilla-2026-08-25-planning-commission-meeting-aug-25-2026
youtube,utclermont.gov,,1,blank,https://utclermont.gov,,2026-08-11-union-township-board-of-trustees-meeting-august-11-2026-at-6-00-pm
youtube,veronawi.gov,,1,unresolved,https://veronawi.gov,City of Verona,city-of-verona-2026-08-03-plan-commission-08-03-2026
youtube,victorvilleca.primegov.com,,1,unresolved,https://victorvilleca.primegov.com,County of San Bernardino Comprehensive Treatment,county-of-san-bernardino-comprehensive-treatment-2026-01-08-city-council-special
youtube,walton.civicweb.net,,1,unresolved,https://walton.civicweb.net,Walton County,walton-county-2026-09-03-design-review-board-sep-03-2026
youtube,watertown.civicweb.net,,1,unresolved,https://watertown.civicweb.net,Watertown,watertown-2020-03-16-public-works-finance-safety-committee-mar-16-2020
youtube,waukee.gov,,1,blank,https://waukee.gov,,2026-08-19-waukee-city-council-meeting-august-17-2026
youtube,wcwd.civicweb.net,,1,unresolved,https://wcwd.civicweb.net,West County Wastewater,west-county-wastewater-2026-07-15-west-county-facilities-finance-authority-jul-1
youtube,websterny.gov,,1,unresolved,https://websterny.gov,Town of Webster,town-of-webster-2026-08-20-town-board-workshop-august-20-2026
youtube,westfieldnj.gov,,1,unresolved,https://westfieldnj.gov,Westfield,westfield-2026-01-14-tuesday-january-13-2026-town-of-westfield-council-meeting
youtube,woodburymn.gov,,1,unresolved,https://woodburymn.gov,Woodbury,woodbury-2026-06-29-woodbury-planning-commission-6-29-26
youtube,woodsideca.gov,,1,unresolved,https://woodsideca.gov,Town of Woodside,town-of-woodside-2026-07-29-town-council-meeting-july-28-2026
youtube,www.aberdeenwa.gov,,1,unresolved,https://www.aberdeenwa.gov,Aberdeen,aberdeen-2026-07-27-regular-aberdeen-city-council-meeting-07-22-2026
youtube,www.newcastlede.gov,,1,blank,https://www.newcastlede.gov,,2026-08-21-fire-ambulance-advisory-board-meeting-august-20-2026
youtube,www.richlandcenterwi.gov,,1,unresolved,https://www.richlandcenterwi.gov,Richland Center Wisconsin,richland-center-wisconsin-2026-08-13-richland-center-utility-commission-8-12-26
youtube,www.sulphurla.gov,,1,unresolved,https://www.sulphurla.gov,Sulphur,sulphur-la-2026-08-24-city-of-sulphur-special-council-meeting-live-stream-aug-24
youtube,www.voluntown.gov,,1,unresolved,https://www.voluntown.gov,"Town of Voluntown, CT- Government",town-of-voluntown-ct-government-2026-07-21-public-hearing-7-21
