tenant_host,match,gov_id,strength,source,evidence,gov_name,solid_pages,needs_plumbing
www.youtube.com,channel=@mountpleasantwi,us:place:5554875,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/mount-pleasant-village-wi-2024-12-09-village-board-meeting-of-december-9-2024; owner title ""Village of Mount Pleasant""",,1,True
www.youtube.com,channel=@mulletttownship6543,us:cousub:2603156100,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/mullett-township-mi-2026-01-15-1-12-2026-mullett-township-board-meeting; owner title ""Mullett Township""",,1,True
www.youtube.com,channel=@munargyle,ca:csd:1202001,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/argyle-ns-2026-01-30-january-29-2026-public-hearing-updated-version; owner title ""Municipality of Argyle""",,1,True
www.youtube.com,channel=@munhallboroughvideo9758,us:place:4252320,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/munhall-pa-2023-02-22-munhall-borough-council-meeting-2-21-23; owner title ""Munhall Borough Video""",,1,True
www.youtube.com,channel=@municipalityofalexander1551,ca:csd:4601071,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/alexander-mb-2026-05-12-regular-council-05-12-26; owner title ""Municipality of Alexander""",,1,True
www.youtube.com,channel=@municipalityofbayham6931,ca:csd:3534005,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/bayham-on-2026-09-03-bayham-meeting-of-council-september-3-2026; owner title ""Municipality of Bayham""",,1,True
www.youtube.com,channel=@municipalityofcumberland2548,ca:cd:1211,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/cumberland-ns-2026-08-25-special-meeting-august-25-2026; owner title ""Municipality of Cumberland""",Cumberland,1,True
www.youtube.com,channel=@municipalityofjasper122,ca:csd:4815033,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/jasper-ab-2026-09-08-september-8-2026-committee-of-the-whole-meeting; owner title ""Municipality of Jasper""",,1,True
www.youtube.com,channel=@municipalityofmarmoraandlake,ca:csd:3512046,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/marmora-and-lake-on-2022-11-17-2022-council-inauguration; owner title ""Municipality of Marmora and Lake""",Marmora and Lake,1,True
www.youtube.com,channel=@municipalityofnorthmiddles5140,ca:csd:3539041,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/north-middlesex-on-2024-02-08-north-middlesex-council-meeting-february-7-2024; owner title ""Municipality of North Middlesex""",North Middlesex,1,True
www.youtube.com,channel=@municipalityofritchot8771,ca:csd:4602075,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/ritchot-mb-2026-09-01-september-1-2026-regular-council-meeting; owner title ""Municipality of Ritchot""",,1,True
www.youtube.com,channel=@municipalityofsouthhuron9741,ca:csd:3540005,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/south-huron-on-2026-09-09-regular-council-meeting-september-8-2026; owner title ""Municipality of South Huron""",South Huron,1,True
www.youtube.com,channel=@nassaubaytelevision774,us:place:4850376,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/nassau-bay-tx-2025-11-13-nassau-bay-council-meeting; owner title ""Nassau Bay Television""",,1,True
www.youtube.com,channel=@nelsoncounty5081,us:county:51125,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/nelson-county-va-2026-08-11-august-11-2026-nelson-county-board-of-supervisors-me; owner title ""Nelson County""",,1,True
www.youtube.com,channel=@netherprovidence6981,us:cousub:4204553104,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/nether-providence-township-pa-2025-06-13-boc-meeting-6-12-25-audio-only; owner title ""Nether Providence""",,1,True
www.youtube.com,channel=@newberrycounty2520,us:county:45071,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/newberry-county-sc-2026-09-02-newberry-county-council-work-session-and-meeting-0; owner title ""Newberry County""",,1,True
www.youtube.com,channel=@newriver-highlandsresource6662,us:county:51021,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/bland-county-va-2015-06-16-new-river-highlands-resource-conservation-development; owner title ""New River-Highlands Resource Conservation & Development Council""",,1,True
www.youtube.com,channel=@newtonnhcable,us:cousub:3301552900,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/newton-nh-2026-09-01-2026-9-1-town-of-newton-nh-select-board-meeting; owner title ""NewtonNH Cable""",,1,True
www.youtube.com,channel=@northbrookfieldlocalpublic3445,us:cousub:2502747135,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/north-brookfield-ma-2026-03-24-north-brookfield-board-of-selectmen-meeting-march; owner title ""North Brookfield MA Local Public Access Cable""",,1,True
www.youtube.com,channel=@northchicago60064,us:place:1753559,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/north-chicago-il-2026-06-02-council-committee-meetings-6-1-2026; owner title ""North Chicago Illinois""",,1,True
www.youtube.com,channel=@northernrockiesregionalmun972,ca:csd:5959007,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/northern-rockies-bc-2026-09-10-september-9-2026-regional-council; owner title ""Northern Rockies Regional Municipality""",,1,True
www.youtube.com,channel=@northfayettetownshippa,us:cousub:4200355016,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/north-fayette-township-pa-2023-06-13-nft-board-of-supervisors-meeting-6-13-2023; owner title ""North Fayette Township""",,1,True
www.youtube.com,channel=@northumberlandcounty2788,us:county:42097,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/northumberland-county-pa-2026-09-01-public-meeting-9-1-26; owner title ""Northumberland County""",Northumberland County,1,True
www.youtube.com,channel=@nvcogct,us:county:09140,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/naugatuck-valley-planning-region-2026-08-13-nrg-steering-committee-august-2026; owner title ""Naugatuck Valley Council of Governments""",,1,True
www.youtube.com,channel=@nysdos,us:place:3643720,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/lowville-village-ny-2026-09-10-cemetery-board-meeting-september-10-2026; owner title ""New York State Department of State""",,1,True
www.youtube.com,channel=@oceanacountymeetings3810,us:county:26127,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/oceana-county-mi-2026-07-09-july-9-2026-committee-meetings; owner title ""Oceana County Meetings""",,1,True
www.youtube.com,channel=@oceanridge9274,us:place:1250950,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/ocean-ridge-fl-2026-08-31-budget-workshop; owner title ""Ocean Ridge""",,1,True
www.youtube.com,channel=@oconeeconnects,us:county:13219,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/oconee-ga-2026-09-02-boc-regular-meeting-september-1-2026; owner title ""Oconee County GA Government""",Oconee County,1,True
www.youtube.com,channel=@officialcityofperthamboy4908,us:place:3458200,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/perth-amboy-nj-2026-08-13-08-12-2026-council-meeting; owner title ""OFFICIAL CITY OF PERTH AMBOY""",,1,True
www.youtube.com,channel=@officialtownofstewiacke3667,ca:csd:1210002,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/stewiacke-ns-2026-07-27-cotw-council-meeting-july-23-2026; owner title ""Official Town of Stewiacke""",,1,True
www.youtube.com,channel=@ogdensburgnycitycouncil432,us:place:3654485,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/ogdensburg-ny-city-council-2026-08-25-city-council-meeting-august-24-2026; owner title ""Ogdensburg, NY City Council""",,1,True
www.youtube.com,channel=@ogemawcountyi.t.department6859,us:county:26129,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/ogemaw-county-mi-2026-09-04-september-3-2026-ogemaw-county-committee-of-the-whol; owner title ""Ogemaw County Board of Commissioners""",,1,True
www.youtube.com,channel=@ohiocityincorporated,us:place:3958002,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/ohio-city-village-oh-2026-09-02-august-20th-2026-historic-ohio-city-design-revie; owner title ""Ohio City Incorporated""",,1,True
www.youtube.com,channel=@osnaburgtownship1852,us:cousub:3915158926,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/osnaburg-township-oh-2026-08-24-trustee-meeting-monday-august-24-2026-start-time; owner title ""Osnaburg Township""",,1,True
www.youtube.com,channel=@ottumwaiowa4362,us:place:1960465,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/ottumwa-ia-2025-09-17-ottumwa-city-council-september-16-2025-board-of-health-and; owner title ""Ottumwa Iowa (Official)""",,1,True
www.youtube.com,channel=@ourclarkmedia,us:cousub:3403913150,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/clark-township-nj-2026-09-03-september-3-2026-planning-board-meeting; owner title ""Our Clark Media""",,1,True
www.youtube.com,channel=@owencountyingov,us:county:18119,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/owen-county-in-2026-03-26-owen-county-commissioners-meeting-03-19-2026; owner title ""Owen County Government""",,1,True
www.youtube.com,channel=@paducahkygov,us:place:2158836,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/paducah-ky-2026-09-08-paducah-city-commission-meeting-september-8-2026; owner title ""paducahkygov""",,1,True
www.youtube.com,channel=@pagecountyiowaofficialpage6716,us:county:19145,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/page-county-ia-2026-09-02-page-county-board-meeting-sept-1-2026; owner title ""Page County Iowa Official Page""",,1,True
www.youtube.com,channel=@parishofcaddois,us:county:22017,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/caddo-parish-la-2026-09-03-2026-09-03-cpc-regular-session; owner title ""Caddo Parish Commission""",,1,True
www.youtube.com,channel=@parkcountywyomingcommissio3733,us:county:56029,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/park-county-wy-2023-02-22-clarion-associates-presenting-land-use-plan-updates-to; owner title ""Park County Wyoming Commissioners""",,1,True
www.youtube.com,channel=@parktownshipottawacountymi2606,us:cousub:2613962460,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/park-city-ks-2026-08-28-park-township-planning-commission-meeting-august-27-2026; owner title ""Park Township, Ottawa County Michigan""",,1,True
www.youtube.com,channel=@patrickcountyboardofsuperv9674,us:county:51141,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/patrick-county-va-2026-07-13-patrick-county-board-of-supervisors-meeting-july-13; owner title ""Patrick County Board of Supervisors""",,1,True
www.youtube.com,channel=@peachtreecitygeorgia,us:place:1359724,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/peachtree-city-ga-2026-09-07-mondays-with-the-mayor-recap-of-the-september-3-cou; owner title ""Peachtree City, Georgia""",,1,True
www.youtube.com,channel=@peapackandgladstonenewjers5826,us:place:3457300,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/peapack-and-gladstone-nj-2026-08-12-peapack-and-gladstone-new-jersey-mayor-counc; owner title ""PEAPACK AND GLADSTONE, NEW JERSEY""",,1,True
www.youtube.com,channel=@pequannocktownshipnj8703,us:cousub:3402758110,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/pequannock-township-nj-2023-12-04-pequannock-township-council-meeting-as-the-boa; owner title ""Pequannock Township, NJ""",,1,True
www.youtube.com,channel=@perrycountyindianagovernme4426,us:county:18123,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/perry-county-in-2025-11-26-251108-commissioners; owner title ""Perry County, Indiana Government""",,1,True
www.youtube.com,channel=@perrycountypennsylvania5709,us:county:42099,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/perry-county-pa-2020-03-31-perry-commissioners-mtg-3-30-2020; owner title ""Perry County Pennsylvania""",,1,True
www.youtube.com,channel=@pershingcounty3455,us:county:32027,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/pershing-county-nv-2022-02-11-pershing-county-board-of-commissioners-meeting-for; owner title ""Pershing County""",,1,True
www.youtube.com,channel=@phillipstonma1703,us:cousub:2502753225,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/phillipston-ma-2026-06-13-special-town-meeting-june-10-2026; owner title ""Phillipston MA""",,1,True
www.youtube.com,channel=@phtv4,us:place:1757381,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/palos-heights-il-2025-02-19-copy-of-palos-heights-city-council-meeting-02-18-25; owner title ""PHTV4""",,1,True
www.youtube.com,channel=@pinecountymngov,us:county:27115,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/pine-county-mn-2026-09-01-pine-county-board-meeting-september-1st-2026; owner title ""Pine County, MN""",,1,True
www.youtube.com,channel=@plaincityohio1818,us:place:3963030,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/plain-city-village-oh-2026-08-12-plain-city-board-of-zoning-appeals-meeting-08-1; owner title ""Plain City""",,1,True
www.youtube.com,channel=@planningzoning4858,us:cousub:0916049460,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/morris-ct-2024-11-22-november-20th-2024-meeting-and-public-hearing-recording; owner title ""Planning & Zoning""",,1,True
www.youtube.com,channel=@plymouthmeetingsLS,us:county:25023,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/plymouth-county-ma-2024-08-29-plymouth-charter-review-committee-8-27-24; owner title ""Plymouth Meetings: Local Seen Streaming Channel""",,1,True
www.youtube.com,channel=@poestenkillny4966,us:cousub:3608358805,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/poestenkill-town-ny-2026-03-23-3-19-2026-poestenkill-zoning-meeting; owner title ""Poestenkill NY""",,1,True
www.youtube.com,channel=@polkcountyboardofcommissio5807,us:county:41053,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/polk-county-or-2026-05-04-polk-county-lpscc-meeting-5-4-2026; owner title ""Polk County Board of Commissioners""",,1,True
www.youtube.com,channel=@polkcountycommissionerscou2122,us:county:48373,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/polk-county-tx-2026-08-04-one-time-event; owner title ""Polk County Commissioners Court""",,1,True
www.youtube.com,channel=@polkcountywisconsin,us:county:55095,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/polk-county-wi-2026-09-09-general-government-committee-meeting-9-9-2026; owner title ""Polk County Wisconsin""",,1,True
www.youtube.com,channel=@popecountyquorumcourtmeeti5664,us:county:05115,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/pope-county-ar-2024-10-03-pope-county-quorum-court-meetings-oct-3rd-2024; owner title ""Pope County Quorum Court Meetings""",,1,True
www.youtube.com,channel=@poucecoupe5368,ca:csd:5955005,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/pouce-coupe-bc-2026-09-10-september-9-2026-regular-council-meeting; owner title ""Pouce Coupe""",Pouce Coupe,1,True
www.youtube.com,channel=@power20news,us:county:22091,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/st-helena-parish-la-2025-08-12-st-helena-police-jury-regular-session-8-12-25; owner title ""Power 20 News""",,1,True
www.youtube.com,channel=@ppgcouncil,us:county:22075,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/plaquemines-parish-la-2026-06-12-june-11-2026-council-meeting; owner title ""Plaquemines Parish Council""",,1,True
www.youtube.com,channel=@pulaskicoind,us:county:18131,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/pulaski-county-in-2025-02-04-pulaski-county-indiana-board-of-commissioners-3-feb; owner title ""Pulaski County, Indiana""",,1,True
www.youtube.com,channel=@r.m.ofwallace-woodworth4490,ca:csd:4606031,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/wallace-woodworth-mb-2022-11-08-r-m-of-wallace-woodworth-regular-council-meeting; owner title ""R.M. of Wallace-Woodworth""",,1,True
www.youtube.com,channel=@ramirobarrera7446,us:county:48465,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/val-verde-county-tx-2026-09-02-september-02-2026-amistad-land-use-and-zone-meeti; owner title ""Ramiro Barrera""",,1,True
www.youtube.com,channel=@ramseycountynd,us:county:38071,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/ramsey-county-nd-2026-09-01-ramsey-county-commission; owner title ""Ramsey County, North Dakota""",,1,True
www.youtube.com,channel=@randolphcountycommissionwv272,us:county:54083,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/randolph-county-wv-2026-05-26-commission-meeting-5-14-2026; owner title ""Melinda Lott""",,1,True
www.youtube.com,channel=@randolphcountycourthouse4978,us:county:17157,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/randolph-county-il-2020-09-04-randolph-county-board-meeting-september-4-2020; owner title ""Randolph County Courthouse""",,1,True
www.youtube.com,channel=@rapidcitygovernment,us:place:4652980,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/rapid-city-sd-2024-12-31-rapid-city-legal-finance-committee-12-31-2024; owner title ""rapidcitygovernment account""",,1,True
www.youtube.com,channel=@regionaldistricteastkooten8461,ca:cd:5901,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/east-kootenay-bc-2025-11-19-fairmont-and-cold-spring-creek-community-info-meetin; owner title ""Regional District East Kootenay""",,1,True
www.youtube.com,channel=@regionaldistrictofcentralk6450,ca:cd:5903,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/central-kootenay-bc-2026-08-20-regional-district-of-central-kootenay-board-meeti; owner title ""Regional District of Central Kootenay""",,1,True
www.youtube.com,channel=@richlandcountywigovernment,us:county:55103,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/richland-county-wi-2026-09-10-executive-finance-standing-committee-2026-09-08; owner title ""Richland County Government""",,1,True
www.youtube.com,channel=@richmondtowncouncil4066,us:cousub:4400961160,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/richmond-ri-2025-06-18-june-17-2025-richmond-town-council-meeting; owner title ""Richmond Town Council""",,1,True
www.youtube.com,channel=@rmofedenwold7119,ca:csd:4706029,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/edenwold-no-158-sk-2026-09-09-september-8-2026-rm-of-edenwold-council-meeting; owner title ""RM of Edenwold""",,1,True
www.youtube.com,channel=@roanecountygovernment9771,us:county:47145,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/roane-county-tn-2026-08-10-roane-county-commission-meeting-august-10-2026; owner title ""Roane County Government""",,1,True
www.youtube.com,channel=@robertsoncounty2647,us:county:47147,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/robertson-county-tn-2026-08-18-robertson-county-commission-august-17-2026; owner title ""Robertson County""",,1,True
www.youtube.com,channel=@rockawaytownshipcouncil,us:cousub:3402764080,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/rockaway-township-nj-2026-08-18-august-18-2026-rockaway-township-council-meeting; owner title ""Rockaway Township Council Meetings""",,1,True
www.youtube.com,channel=@rooseveltcounty9866,us:county:35041,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/roosevelt-county-nm-2025-08-06-roosevelt-county-board-of-commission-meeting-augu; owner title ""Roosevelt County""",,1,True
www.youtube.com,channel=@roscommoncounty,us:county:26143,fallback,archive_study_2026-09-14,"2 solidly-identified archive page(s), e.g. /m/roscommon-county-mi-2026-09-10-board-of-commissioners-regular-meeting-work-sessi; owner title ""Roscommon County""",,2,True
www.youtube.com,channel=@rtvnet6,us:cousub:1703164434,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/riverside-township-il-2026-01-14-township-of-riverside-board-of-trustees-regular; owner title ""Riverside TV""",,1,True
www.youtube.com,channel=@ruralmunicipalityofcornwal9130,ca:csd:4607060,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/cornwallis-mb-2023-09-19-september-7-2023-special-meeting-of-council; owner title ""Rural Municipality of Cornwallis""",,1,True
www.youtube.com,channel=@ruralmunicipalityoflabroqu3890,ca:csd:4602053,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/la-broquerie-mb-2022-04-13-regular-meeting-of-council-april-13-2022; owner title ""Rural Municipality of La Broquerie""",,1,True
www.youtube.com,channel=@ruralmunicipalityoflacdubonnet,ca:csd:4601057,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/lac-du-bonnet-mb-2026-09-09-regular-council-meeting-sept-8-2026; owner title ""RM of Lac du Bonnet""",,1,True
www.youtube.com,channel=@ruskcountytexas5229,us:county:48401,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/rusk-county-tx-2020-08-20-rusk-county-commissioners-court; owner title ""Rusk County Texas""",,1,True
www.youtube.com,channel=@rutlandregionalplanningcom7604,us:cousub:5002144125,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/mendon-vt-2023-10-18-us-route-4-corridor-scoping-study-alternatives-presentation; owner title ""Rutland Regional Planning Commission""",,1,True
www.youtube.com,channel=@salemtownship3280,us:cousub:2616171130,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/salem-township-2026-09-09-september-8-2026-board-meeting; owner title ""Salem Township""",,1,True
www.youtube.com,channel=@salinecountykansas3125,us:county:20169,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/saline-county-ks-2026-07-07-saline-county-commission-meeting-july-7-2026; owner title ""Saline County Kansas""",,1,True
www.youtube.com,channel=@sanmiguelcounty6773,us:county:35047,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/san-miguel-county-nm-2021-02-11-san-miguel-county-commission-meeting; owner title ""San Miguel County""",,1,True
www.youtube.com,channel=@santacruzcountyarizona,us:county:04023,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/santa-cruz-county-az-2026-09-02-regular-meeting-of-the-board-of-supervisors; owner title ""Santa Cruz County, Arizona""",,1,True
www.youtube.com,channel=@sayrevillemedia626,us:place:3465790,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/sayreville-nj-2026-09-04-planning-board-september-2-2026; owner title ""SayTV Channel""",,1,True
www.youtube.com,channel=@scotlandcountygovernment3264,us:county:37165,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/scotland-county-nc-2024-04-01-april-1-2024-regular-meeting-of-the-county-commiss; owner title ""Scotland County Government""",,1,True
www.youtube.com,channel=@scottsbluffcountynebraska9496,us:county:31157,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/scotts-bluff-county-ne-2026-08-28-scotts-bluff-county-commissioners-budget-meeti; owner title ""Scotts Bluff County Nebraska""",,1,True
www.youtube.com,channel=@scottsvillecommunitychanne1943,us:place:5170800,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/scottsville-va-2026-09-10-town-council-special-session-september-9-2026; owner title ""Scottsville Community Channel""",,1,True
www.youtube.com,channel=@seasidepark3643,us:place:3466480,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/seaside-park-nj-2026-09-04-september-3rd-2026-seaside-park-work-session; owner title ""SEASIDE PARK""",,1,True
www.youtube.com,channel=@sedaliamo1923,us:place:2966440,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/sedalia-2026-08-28-0819-2026-special-council-meeting; owner title ""Sedalia MO""",,1,True
www.youtube.com,channel=@semcog,us:place:2677860,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/sylvan-lake-mi-2026-03-23-semcog-general-assembly-march-2026-panel-discussion; owner title ""SEMCOG, the Southeast Michigan Council of Governments""",,1,True
www.youtube.com,channel=@shelbycountyillinois,us:county:17173,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/shelby-county-il-2024-06-07-june-5-2024-farm-committee-meeting; owner title ""Shelby County, Illinois""",,1,True
www.youtube.com,channel=@sheldoncitycouncilmeetings708,us:place:1972390,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/sheldon-ia-2026-09-02-sheldon-city-council-9-2-26-part-2; owner title ""Sheldon City Council Meetings""",,1,True
www.youtube.com,channel=@sheridancountywyoming8192,us:county:56033,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/sheridan-county-wy-2026-09-09-bocc-staff-meeting-september-8th-2026; owner title ""Sheridan County Wyoming""",,1,True
www.youtube.com,channel=@simpsoncountyfiscalcourt2914,us:county:21213,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/simpson-county-ky-2021-02-25-simpson-county-kentucky-fiscal-court-meeting-2-17-2; owner title ""Simpson County Fiscal Court""",,1,True
www.youtube.com,channel=@simsburymedia,us:cousub:0911068940,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/simsbury-ct-2026-08-19-conservation-commission-meeting-august-18-2026; owner title ""Simsbury Community Media""",,1,True
www.youtube.com,channel=@skippacktownship-montgomer8667,us:cousub:4209171016,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/skippack-township-pa-2024-07-12-skippack-twp-july-10-2024-bos-meeting; owner title ""Skippack Township- Montgomery County, Pennsylvania""",,1,True
www.youtube.com,channel=@smithfieldtownship,us:cousub:4208971344,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/smithfield-township-2026-01-29-smithfield-twp-board-of-supervisors-meeting-janua; owner title ""Smithfield Township""",,1,True
www.youtube.com,channel=@soaplake,us:place:5365345,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/soap-lake-wa-2025-08-05-city-of-soap-lake-civil-service-commission-meeting-08-05; owner title ""City of Soap Lake""",,1,True
www.youtube.com,channel=@socorrocountymeetings8512,us:county:35053,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/socorro-county-nm-2026-08-11-bocc-meeting-8-11-26; owner title ""Socorro County Meetings""",,1,True
www.youtube.com,channel=@sodasprings3270,us:place:1675195,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/soda-springs-id-2024-04-04-city-council-meeting-4-3-2024; owner title ""Soda Springs""",,1,True
www.youtube.com,channel=@sodavillecityhall1358,us:place:4168550,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/sodaville-or-2023-12-14-sodaville-city-council-work-session-12-11-2023; owner title ""Sodaville City Hall""",,1,True
www.youtube.com,channel=@southbeloit6522,us:place:1770590,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/south-beloit-il-2026-03-05-01-05-2026-south-beloit-city-council-meeting; owner title ""South Beloit""",,1,True
www.youtube.com,channel=@southboroughremotemeetings5825,us:cousub:2502763165,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/southborough-ma-2026-08-06-advisory-committee-8-5-26; owner title ""Southborough Remote Meetings""",,1,True
